"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"basis_aaaaa",913.9,1048.8,379.6,239.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4145.1
"basis_aaaax",913.9,1048.8,379.6,239.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4145.1
"basis_aaaaz",913.9,1048.8,379.6,239.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4145.1
"basis_aaaqa",891.9,1024.3,369,233.4,356.1,245.4,478.4,212,150.4,99.8,15.2,4075.9
"basis_aaaqx",891.9,1024.3,369,233.4,356.1,245.4,478.4,212,150.4,99.8,15.2,4075.9
"basis_aaaqz",891.9,1024.3,369,233.4,356.1,245.4,478.4,212,150.4,99.8,15.2,4075.9
"basis_aaara",902.3,1036,374.1,236.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4108.9
"basis_aaarx",902.3,1036,374.1,236.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4108.9
"basis_aaarz",902.3,1036,374.1,236.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4108.9
"basis_aaasa",882.3,1013.7,364.4,230.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4045.9
"basis_aaasx",882.3,1013.7,364.4,230.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4045.9
"basis_aaasz",882.3,1013.7,364.4,230.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4045.9
"basis_aakaa",913.9,1048.8,387.2,247.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4160.5
"basis_aakax",913.9,1048.8,387.2,247.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4160.5
"basis_aakaz",913.9,1048.8,387.2,247.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4160.5
"basis_aakqa",891.9,1024.3,376.4,241,356.1,245.4,478.4,212,150.4,99.8,15.2,4090.9
"basis_aakqx",891.9,1024.3,376.4,241,356.1,245.4,478.4,212,150.4,99.8,15.2,4090.9
"basis_aakqz",891.9,1024.3,376.4,241,356.1,245.4,478.4,212,150.4,99.8,15.2,4090.9
"basis_aakra",902.3,1036,381.5,244,356.1,245.4,481.2,212,150.4,99.8,15.2,4123.9
"basis_aakrx",902.3,1036,381.5,244,356.1,245.4,481.2,212,150.4,99.8,15.2,4123.9
"basis_aakrz",902.3,1036,381.5,244,356.1,245.4,481.2,212,150.4,99.8,15.2,4123.9
"basis_aaksa",882.3,1013.7,371.7,238.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4060.6
"basis_aaksx",882.3,1013.7,371.7,238.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4060.6
"basis_aaksz",882.3,1013.7,371.7,238.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4060.6
"basis_aalaa",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_aalax",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_aalaz",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_aalqa",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_aalqx",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_aalqz",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_aalra",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_aalrx",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_aalrz",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_aalsa",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_aalsx",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_aalsz",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_aamaa",1012.8,1048.8,477.4,292.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4394.7
"basis_aamax",1012.8,1048.8,477.4,292.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4394.7
"basis_aamaz",1012.8,1048.8,477.4,292.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4394.7
"basis_aamqa",988.4,1023.8,464.1,284.7,356.1,245.4,478.4,212,150.4,99.8,15.2,4318.3
"basis_aamqx",988.4,1023.8,464.1,284.7,356.1,245.4,478.4,212,150.4,99.8,15.2,4318.3
"basis_aamqz",988.4,1023.8,464.1,284.7,356.1,245.4,478.4,212,150.4,99.8,15.2,4318.3
"basis_aamra",1000,1035.7,470.4,288.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4354.6
"basis_aamrx",1000,1035.7,470.4,288.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4354.6
"basis_aamrz",1000,1035.7,470.4,288.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4354.6
"basis_aamsa",977.8,1013,458.3,281.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4285.1
"basis_aamsx",977.8,1013,458.3,281.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4285.1
"basis_aamsz",977.8,1013,458.3,281.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4285.1
"basis_aanaa",938.6,1048.8,404.1,252.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4207.5
"basis_aanax",938.6,1048.8,404.1,252.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4207.5
"basis_aanaz",938.6,1048.8,404.1,252.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4207.5
"basis_aanqa",916,1024.2,392.8,246.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4136.6
"basis_aanqx",916,1024.2,392.8,246.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4136.6
"basis_aanqz",916,1024.2,392.8,246.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4136.6
"basis_aanra",926.8,1035.9,398.2,249.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4170.4
"basis_aanrx",926.8,1035.9,398.2,249.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4170.4
"basis_aanrz",926.8,1035.9,398.2,249.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4170.4
"basis_aansa",906.2,1013.5,387.9,243.4,356.1,245.4,475.8,212,150.4,99.8,15.2,4105.7
"basis_aansx",906.2,1013.5,387.9,243.4,356.1,245.4,475.8,212,150.4,99.8,15.2,4105.7
"basis_aansz",906.2,1013.5,387.9,243.4,356.1,245.4,475.8,212,150.4,99.8,15.2,4105.7
"basis_afaaa",860,970,360.4,228.8,356.1,245.4,484.3,212,150.4,98.4,15.2,3981
"basis_afaax",860,970,360.4,228.8,356.1,245.4,484.3,212,150.4,98.4,15.2,3981
"basis_afaaz",860,970,360.4,228.8,356.1,245.4,484.3,212,150.4,98.4,15.2,3981
"basis_afaqa",839.3,947.2,350.3,222.9,356.1,245.4,478.4,212,150.4,98.4,15.2,3915.6
"basis_afaqx",839.3,947.2,350.3,222.9,356.1,245.4,478.4,212,150.4,98.4,15.2,3915.6
"basis_afaqz",839.3,947.2,350.3,222.9,356.1,245.4,478.4,212,150.4,98.4,15.2,3915.6
"basis_afara",849.1,958,355.1,225.7,356.1,245.4,481.2,212,150.4,98.4,15.2,3946.6
"basis_afarx",849.1,958,355.1,225.7,356.1,245.4,481.2,212,150.4,98.4,15.2,3946.6
"basis_afarz",849.1,958,355.1,225.7,356.1,245.4,481.2,212,150.4,98.4,15.2,3946.6
"basis_afasa",830.3,937.3,345.9,220.4,356.1,245.4,475.8,212,150.4,98.4,15.2,3887.2
"basis_afasx",830.3,937.3,345.9,220.4,356.1,245.4,475.8,212,150.4,98.4,15.2,3887.2
"basis_afasz",830.3,937.3,345.9,220.4,356.1,245.4,475.8,212,150.4,98.4,15.2,3887.2
"basis_afkaa",860,970,367.6,236.2,356.1,245.4,484.3,212,150.4,98.4,15.2,3995.6
"basis_afkax",860,970,367.6,236.2,356.1,245.4,484.3,212,150.4,98.4,15.2,3995.6
"basis_afkaz",860,970,367.6,236.2,356.1,245.4,484.3,212,150.4,98.4,15.2,3995.6
"basis_afkqa",839.3,947.2,357.3,230.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3929.8
"basis_afkqx",839.3,947.2,357.3,230.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3929.8
"basis_afkqz",839.3,947.2,357.3,230.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3929.8
"basis_afkra",849.1,958,362.2,233,356.1,245.4,481.2,212,150.4,98.4,15.2,3961
"basis_afkrx",849.1,958,362.2,233,356.1,245.4,481.2,212,150.4,98.4,15.2,3961
"basis_afkrz",849.1,958,362.2,233,356.1,245.4,481.2,212,150.4,98.4,15.2,3961
"basis_afksa",830.3,937.3,352.9,227.5,356.1,245.4,475.8,212,150.4,98.4,15.2,3901.3
"basis_afksx",830.3,937.3,352.9,227.5,356.1,245.4,475.8,212,150.4,98.4,15.2,3901.3
"basis_afksz",830.3,937.3,352.9,227.5,356.1,245.4,475.8,212,150.4,98.4,15.2,3901.3
"basis_aflaa",860,970,420.6,249.6,356.1,245.4,484.3,212,150.4,98.4,15.2,4062
"basis_aflax",860,970,420.6,249.6,356.1,245.4,484.3,212,150.4,98.4,15.2,4062
"basis_aflaz",860,970,420.6,249.6,356.1,245.4,484.3,212,150.4,98.4,15.2,4062
"basis_aflqa",839.3,947.2,408.8,243.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3994.3
"basis_aflqx",839.3,947.2,408.8,243.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3994.3
"basis_aflqz",839.3,947.2,408.8,243.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3994.3
"basis_aflra",849.1,958,414.4,246.2,356.1,245.4,481.2,212,150.4,98.4,15.2,4026.4
"basis_aflrx",849.1,958,414.4,246.2,356.1,245.4,481.2,212,150.4,98.4,15.2,4026.4
"basis_aflrz",849.1,958,414.4,246.2,356.1,245.4,481.2,212,150.4,98.4,15.2,4026.4
"basis_aflsa",830.3,937.3,403.7,240.2,356.1,245.4,475.8,212,150.4,98.4,15.2,3964.8
"basis_aflsx",830.3,937.3,403.7,240.2,356.1,245.4,475.8,212,150.4,98.4,15.2,3964.8
"basis_aflsz",830.3,937.3,403.7,240.2,356.1,245.4,475.8,212,150.4,98.4,15.2,3964.8
"basis_afmaa",953,974.8,453.2,279.2,356.1,245.4,484.3,212,150.4,98.4,15.2,4222
"basis_afmax",953,974.8,453.2,279.2,356.1,245.4,484.3,212,150.4,98.4,15.2,4222
"basis_afmaz",953,974.8,453.2,279.2,356.1,245.4,484.3,212,150.4,98.4,15.2,4222
"basis_afmqa",930.1,951.4,440.5,271.8,356.1,245.4,478.4,212,150.4,98.4,15.2,4149.7
"basis_afmqx",930.1,951.4,440.5,271.8,356.1,245.4,478.4,212,150.4,98.4,15.2,4149.7
"basis_afmqz",930.1,951.4,440.5,271.8,356.1,245.4,478.4,212,150.4,98.4,15.2,4149.7
"basis_afmra",941,962.5,446.6,275.3,356.1,245.4,481.2,212,150.4,98.4,15.2,4184.1
"basis_afmrx",941,962.5,446.6,275.3,356.1,245.4,481.2,212,150.4,98.4,15.2,4184.1
"basis_afmrz",941,962.5,446.6,275.3,356.1,245.4,481.2,212,150.4,98.4,15.2,4184.1
"basis_afmsa",920.1,941.3,435,268.5,356.1,245.4,475.8,212,150.4,98.4,15.2,4118.2
"basis_afmsx",920.1,941.3,435,268.5,356.1,245.4,475.8,212,150.4,98.4,15.2,4118.2
"basis_afmsz",920.1,941.3,435,268.5,356.1,245.4,475.8,212,150.4,98.4,15.2,4118.2
"basis_afnaa",883.2,971.2,383.6,241.4,356.1,245.4,484.3,212,150.4,98.4,15.2,4041.2
"basis_afnax",883.2,971.2,383.6,241.4,356.1,245.4,484.3,212,150.4,98.4,15.2,4041.2
"basis_afnaz",883.2,971.2,383.6,241.4,356.1,245.4,484.3,212,150.4,98.4,15.2,4041.2
"basis_afnqa",862,948.2,372.9,235.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3974.1
"basis_afnqx",862,948.2,372.9,235.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3974.1
"basis_afnqz",862,948.2,372.9,235.1,356.1,245.4,478.4,212,150.4,98.4,15.2,3974.1
"basis_afnra",872.1,959.2,378,238.1,356.1,245.4,481.2,212,150.4,98.4,15.2,4006.1
"basis_afnrx",872.1,959.2,378,238.1,356.1,245.4,481.2,212,150.4,98.4,15.2,4006.1
"basis_afnrz",872.1,959.2,378,238.1,356.1,245.4,481.2,212,150.4,98.4,15.2,4006.1
"basis_afnsa",852.7,938.3,368.2,232.4,356.1,245.4,475.8,212,150.4,98.4,15.2,3944.9
"basis_afnsx",852.7,938.3,368.2,232.4,356.1,245.4,475.8,212,150.4,98.4,15.2,3944.9
"basis_afnsz",852.7,938.3,368.2,232.4,356.1,245.4,475.8,212,150.4,98.4,15.2,3944.9
"basis_agaaa",838.6,939.6,352.7,224.5,356.1,245.4,484.3,212,150.4,97.8,15.2,3916.6
"basis_agaax",838.6,939.6,352.7,224.5,356.1,245.4,484.3,212,150.4,97.8,15.2,3916.6
"basis_agaaz",838.6,939.6,352.7,224.5,356.1,245.4,484.3,212,150.4,97.8,15.2,3916.6
"basis_agaqa",818.4,917.4,342.9,218.7,356.1,245.4,478.4,212,150.4,97.8,15.2,3852.7
"basis_agaqx",818.4,917.4,342.9,218.7,356.1,245.4,478.4,212,150.4,97.8,15.2,3852.7
"basis_agaqz",818.4,917.4,342.9,218.7,356.1,245.4,478.4,212,150.4,97.8,15.2,3852.7
"basis_agara",828,928,347.5,221.5,356.1,245.4,481.2,212,150.4,97.8,15.2,3883.1
"basis_agarx",828,928,347.5,221.5,356.1,245.4,481.2,212,150.4,97.8,15.2,3883.1
"basis_agarz",828,928,347.5,221.5,356.1,245.4,481.2,212,150.4,97.8,15.2,3883.1
"basis_agasa",809.6,907.8,338.6,216.2,356.1,245.4,475.8,212,150.4,97.8,15.2,3824.9
"basis_agasx",809.6,907.8,338.6,216.2,356.1,245.4,475.8,212,150.4,97.8,15.2,3824.9
"basis_agasz",809.6,907.8,338.6,216.2,356.1,245.4,475.8,212,150.4,97.8,15.2,3824.9
"basis_agkaa",838.6,939.6,359.7,231.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3930.9
"basis_agkax",838.6,939.6,359.7,231.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3930.9
"basis_agkaz",838.6,939.6,359.7,231.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3930.9
"basis_agkqa",818.4,917.4,349.7,225.8,356.1,245.4,478.4,212,150.4,97.8,15.2,3866.6
"basis_agkqx",818.4,917.4,349.7,225.8,356.1,245.4,478.4,212,150.4,97.8,15.2,3866.6
"basis_agkqz",818.4,917.4,349.7,225.8,356.1,245.4,478.4,212,150.4,97.8,15.2,3866.6
"basis_agkra",828,928,354.5,228.6,356.1,245.4,481.2,212,150.4,97.8,15.2,3897.2
"basis_agkrx",828,928,354.5,228.6,356.1,245.4,481.2,212,150.4,97.8,15.2,3897.2
"basis_agkrz",828,928,354.5,228.6,356.1,245.4,481.2,212,150.4,97.8,15.2,3897.2
"basis_agksa",809.6,907.8,345.3,223.2,356.1,245.4,475.8,212,150.4,97.8,15.2,3838.6
"basis_agksx",809.6,907.8,345.3,223.2,356.1,245.4,475.8,212,150.4,97.8,15.2,3838.6
"basis_agksz",809.6,907.8,345.3,223.2,356.1,245.4,475.8,212,150.4,97.8,15.2,3838.6
"basis_aglaa",838.6,939.6,411.6,244.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3995.8
"basis_aglax",838.6,939.6,411.6,244.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3995.8
"basis_aglaz",838.6,939.6,411.6,244.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3995.8
"basis_aglqa",818.4,917.4,400.1,238.5,356.1,245.4,478.4,212,150.4,97.8,15.2,3929.7
"basis_aglqx",818.4,917.4,400.1,238.5,356.1,245.4,478.4,212,150.4,97.8,15.2,3929.7
"basis_aglqz",818.4,917.4,400.1,238.5,356.1,245.4,478.4,212,150.4,97.8,15.2,3929.7
"basis_aglra",828,928,405.6,241.5,356.1,245.4,481.2,212,150.4,97.8,15.2,3961.2
"basis_aglrx",828,928,405.6,241.5,356.1,245.4,481.2,212,150.4,97.8,15.2,3961.2
"basis_aglrz",828,928,405.6,241.5,356.1,245.4,481.2,212,150.4,97.8,15.2,3961.2
"basis_aglsa",809.6,907.8,395.1,235.7,356.1,245.4,475.8,212,150.4,97.8,15.2,3900.9
"basis_aglsx",809.6,907.8,395.1,235.7,356.1,245.4,475.8,212,150.4,97.8,15.2,3900.9
"basis_aglsz",809.6,907.8,395.1,235.7,356.1,245.4,475.8,212,150.4,97.8,15.2,3900.9
"basis_agmaa",929.3,946.1,443.5,273.9,356.1,245.4,484.3,212,150.4,97.8,15.2,4154
"basis_agmax",929.3,946.1,443.5,273.9,356.1,245.4,484.3,212,150.4,97.8,15.2,4154
"basis_agmaz",929.3,946.1,443.5,273.9,356.1,245.4,484.3,212,150.4,97.8,15.2,4154
"basis_agmqa",906.9,923.4,431.2,266.6,356.1,245.4,478.4,212,150.4,97.8,15.2,4083.4
"basis_agmqx",906.9,923.4,431.2,266.6,356.1,245.4,478.4,212,150.4,97.8,15.2,4083.4
"basis_agmqz",906.9,923.4,431.2,266.6,356.1,245.4,478.4,212,150.4,97.8,15.2,4083.4
"basis_agmra",917.6,934.2,437.1,270,356.1,245.4,481.2,212,150.4,97.8,15.2,4117
"basis_agmrx",917.6,934.2,437.1,270,356.1,245.4,481.2,212,150.4,97.8,15.2,4117
"basis_agmrz",917.6,934.2,437.1,270,356.1,245.4,481.2,212,150.4,97.8,15.2,4117
"basis_agmsa",897.2,913.5,425.8,263.4,356.1,245.4,475.8,212,150.4,97.8,15.2,4052.6
"basis_agmsx",897.2,913.5,425.8,263.4,356.1,245.4,475.8,212,150.4,97.8,15.2,4052.6
"basis_agmsz",897.2,913.5,425.8,263.4,356.1,245.4,475.8,212,150.4,97.8,15.2,4052.6
"basis_agnaa",861.3,941.2,375.4,236.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3975.9
"basis_agnax",861.3,941.2,375.4,236.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3975.9
"basis_agnaz",861.3,941.2,375.4,236.8,356.1,245.4,484.3,212,150.4,97.8,15.2,3975.9
"basis_agnqa",840.6,918.9,364.9,230.7,356.1,245.4,478.4,212,150.4,97.8,15.2,3910.4
"basis_agnqx",840.6,918.9,364.9,230.7,356.1,245.4,478.4,212,150.4,97.8,15.2,3910.4
"basis_agnqz",840.6,918.9,364.9,230.7,356.1,245.4,478.4,212,150.4,97.8,15.2,3910.4
"basis_agnra",850.4,929.5,369.9,233.6,356.1,245.4,481.2,212,150.4,97.8,15.2,3941.5
"basis_agnrx",850.4,929.5,369.9,233.6,356.1,245.4,481.2,212,150.4,97.8,15.2,3941.5
"basis_agnrz",850.4,929.5,369.9,233.6,356.1,245.4,481.2,212,150.4,97.8,15.2,3941.5
"basis_agnsa",831.5,909.2,360.4,228,356.1,245.4,475.8,212,150.4,97.8,15.2,3881.8
"basis_agnsx",831.5,909.2,360.4,228,356.1,245.4,475.8,212,150.4,97.8,15.2,3881.8
"basis_agnsz",831.5,909.2,360.4,228,356.1,245.4,475.8,212,150.4,97.8,15.2,3881.8
"basis_ahaaa",886.5,1008.4,369.9,234.1,356.1,245.4,484.3,212,150.4,99.1,15.2,4061.4
"basis_ahaax",886.5,1008.4,369.9,234.1,356.1,245.4,484.3,212,150.4,99.1,15.2,4061.4
"basis_ahaaz",886.5,1008.4,369.9,234.1,356.1,245.4,484.3,212,150.4,99.1,15.2,4061.4
"basis_ahaqa",865.2,984.8,359.6,228.1,356.1,245.4,478.4,212,150.4,99.1,15.2,3994.3
"basis_ahaqx",865.2,984.8,359.6,228.1,356.1,245.4,478.4,212,150.4,99.1,15.2,3994.3
"basis_ahaqz",865.2,984.8,359.6,228.1,356.1,245.4,478.4,212,150.4,99.1,15.2,3994.3
"basis_ahara",875.3,996,364.5,231,356.1,245.4,481.2,212,150.4,99.1,15.2,4026.2
"basis_aharx",875.3,996,364.5,231,356.1,245.4,481.2,212,150.4,99.1,15.2,4026.2
"basis_aharz",875.3,996,364.5,231,356.1,245.4,481.2,212,150.4,99.1,15.2,4026.2
"basis_ahasa",855.9,974.5,355.1,225.5,356.1,245.4,475.8,212,150.4,99.1,15.2,3965
"basis_ahasx",855.9,974.5,355.1,225.5,356.1,245.4,475.8,212,150.4,99.1,15.2,3965
"basis_ahasz",855.9,974.5,355.1,225.5,356.1,245.4,475.8,212,150.4,99.1,15.2,3965
"basis_ahkaa",886.5,1008.4,377.3,241.8,356.1,245.4,484.3,212,150.4,99.1,15.2,4076.5
"basis_ahkax",886.5,1008.4,377.3,241.8,356.1,245.4,484.3,212,150.4,99.1,15.2,4076.5
"basis_ahkaz",886.5,1008.4,377.3,241.8,356.1,245.4,484.3,212,150.4,99.1,15.2,4076.5
"basis_ahkqa",865.2,984.8,366.7,235.5,356.1,245.4,478.4,212,150.4,99.1,15.2,4008.8
"basis_ahkqx",865.2,984.8,366.7,235.5,356.1,245.4,478.4,212,150.4,99.1,15.2,4008.8
"basis_ahkqz",865.2,984.8,366.7,235.5,356.1,245.4,478.4,212,150.4,99.1,15.2,4008.8
"basis_ahkra",875.3,996,371.7,238.5,356.1,245.4,481.2,212,150.4,99.1,15.2,4040.9
"basis_ahkrx",875.3,996,371.7,238.5,356.1,245.4,481.2,212,150.4,99.1,15.2,4040.9
"basis_ahkrz",875.3,996,371.7,238.5,356.1,245.4,481.2,212,150.4,99.1,15.2,4040.9
"basis_ahksa",855.9,974.5,362.1,232.8,356.1,245.4,475.8,212,150.4,99.1,15.2,3979.3
"basis_ahksx",855.9,974.5,362.1,232.8,356.1,245.4,475.8,212,150.4,99.1,15.2,3979.3
"basis_ahksz",855.9,974.5,362.1,232.8,356.1,245.4,475.8,212,150.4,99.1,15.2,3979.3
"basis_ahlaa",886.5,1008.4,431.7,255.4,356.1,245.4,484.3,212,150.4,99.1,15.2,4144.5
"basis_ahlax",886.5,1008.4,431.7,255.4,356.1,245.4,484.3,212,150.4,99.1,15.2,4144.5
"basis_ahlaz",886.5,1008.4,431.7,255.4,356.1,245.4,484.3,212,150.4,99.1,15.2,4144.5
"basis_ahlqa",865.2,984.8,419.6,248.7,356.1,245.4,478.4,212,150.4,99.1,15.2,4074.9
"basis_ahlqx",865.2,984.8,419.6,248.7,356.1,245.4,478.4,212,150.4,99.1,15.2,4074.9
"basis_ahlqz",865.2,984.8,419.6,248.7,356.1,245.4,478.4,212,150.4,99.1,15.2,4074.9
"basis_ahlra",875.3,996,425.4,251.9,356.1,245.4,481.2,212,150.4,99.1,15.2,4108
"basis_ahlrx",875.3,996,425.4,251.9,356.1,245.4,481.2,212,150.4,99.1,15.2,4108
"basis_ahlrz",875.3,996,425.4,251.9,356.1,245.4,481.2,212,150.4,99.1,15.2,4108
"basis_ahlsa",855.9,974.5,414.4,245.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4044.6
"basis_ahlsx",855.9,974.5,414.4,245.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4044.6
"basis_ahlsz",855.9,974.5,414.4,245.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4044.6
"basis_ahmaa",982.5,1010.9,465.1,285.8,356.1,245.4,484.3,212,150.4,99.1,15.2,4306.8
"basis_ahmax",982.5,1010.9,465.1,285.8,356.1,245.4,484.3,212,150.4,99.1,15.2,4306.8
"basis_ahmaz",982.5,1010.9,465.1,285.8,356.1,245.4,484.3,212,150.4,99.1,15.2,4306.8
"basis_ahmqa",958.8,986.7,452.1,278.2,356.1,245.4,478.4,212,150.4,99.1,15.2,4232.4
"basis_ahmqx",958.8,986.7,452.1,278.2,356.1,245.4,478.4,212,150.4,99.1,15.2,4232.4
"basis_ahmqz",958.8,986.7,452.1,278.2,356.1,245.4,478.4,212,150.4,99.1,15.2,4232.4
"basis_ahmra",970.1,998.2,458.3,281.8,356.1,245.4,481.2,212,150.4,99.1,15.2,4267.8
"basis_ahmrx",970.1,998.2,458.3,281.8,356.1,245.4,481.2,212,150.4,99.1,15.2,4267.8
"basis_ahmrz",970.1,998.2,458.3,281.8,356.1,245.4,481.2,212,150.4,99.1,15.2,4267.8
"basis_ahmsa",948.5,976.3,446.5,274.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4200.1
"basis_ahmsx",948.5,976.3,446.5,274.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4200.1
"basis_ahmsz",948.5,976.3,446.5,274.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4200.1
"basis_ahnaa",910.5,1009,393.7,247.1,356.1,245.4,484.3,212,150.4,99.1,15.2,4122.8
"basis_ahnax",910.5,1009,393.7,247.1,356.1,245.4,484.3,212,150.4,99.1,15.2,4122.8
"basis_ahnaz",910.5,1009,393.7,247.1,356.1,245.4,484.3,212,150.4,99.1,15.2,4122.8
"basis_ahnqa",888.6,985.3,382.7,240.6,356.1,245.4,478.4,212,150.4,99.1,15.2,4053.8
"basis_ahnqx",888.6,985.3,382.7,240.6,356.1,245.4,478.4,212,150.4,99.1,15.2,4053.8
"basis_ahnqz",888.6,985.3,382.7,240.6,356.1,245.4,478.4,212,150.4,99.1,15.2,4053.8
"basis_ahnra",899,996.6,387.9,243.7,356.1,245.4,481.2,212,150.4,99.1,15.2,4086.6
"basis_ahnrx",899,996.6,387.9,243.7,356.1,245.4,481.2,212,150.4,99.1,15.2,4086.6
"basis_ahnrz",899,996.6,387.9,243.7,356.1,245.4,481.2,212,150.4,99.1,15.2,4086.6
"basis_ahnsa",879,974.9,377.9,237.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4023.6
"basis_ahnsx",879,974.9,377.9,237.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4023.6
"basis_ahnsz",879,974.9,377.9,237.8,356.1,245.4,475.8,212,150.4,99.1,15.2,4023.6
"basis_baaaa",890.1,1010.9,369.5,233.9,346.7,240.6,479.9,206.2,147.6,96.7,14.9,4037
"basis_baaax",890.1,1010.9,369.5,233.9,346.7,240.6,479.9,206.2,147.6,96.7,14.9,4037
"basis_baaaz",890.1,1010.9,369.5,233.9,346.7,240.6,479.9,206.2,147.6,96.7,14.9,4037
"basis_baaqa",868.6,987.3,359.2,227.9,346.7,240.6,474.1,206.2,147.6,96.7,14.9,3969.8
"basis_baaqx",868.6,987.3,359.2,227.9,346.7,240.6,474.1,206.2,147.6,96.7,14.9,3969.8
"basis_baaqz",868.6,987.3,359.2,227.9,346.7,240.6,474.1,206.2,147.6,96.7,14.9,3969.8
"basis_baara",878.8,998.6,364.1,230.7,346.7,240.6,476.8,206.2,147.6,96.7,14.9,4001.7
"basis_baarx",878.8,998.6,364.1,230.7,346.7,240.6,476.8,206.2,147.6,96.7,14.9,4001.7
"basis_baarz",878.8,998.6,364.1,230.7,346.7,240.6,476.8,206.2,147.6,96.7,14.9,4001.7
"basis_baasa",859.3,977.1,354.7,225.3,346.7,240.6,471.5,206.2,147.6,96.7,14.9,3940.6
"basis_baasx",859.3,977.1,354.7,225.3,346.7,240.6,471.5,206.2,147.6,96.7,14.9,3940.6
"basis_baasz",859.3,977.1,354.7,225.3,346.7,240.6,471.5,206.2,147.6,96.7,14.9,3940.6
