"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"50d50p_aglsa",0.48395,0.87971,0.49801,0.30282,0.15752,0.45111,0.52041,0.25722,0.18475,0.03064,0.06835,3.83449
"50d50p_aglsx",0.48395,0.87971,0.49801,0.30484,0.1654,0.47367,0.54643,0.27008,0.19399,0.03217,0.07176,3.92001
"50d50p_aglsy",0.48395,0.87971,0.49801,0.30685,0.17327,0.49622,0.57245,0.28294,0.20323,0.0337,0.07518,4.00551
"50d50p_aglsz",0.79917,1.53575,0.79751,0.50997,0.18903,0.54133,0.62449,0.30866,0.22171,0.03676,0.08201,5.64639
"50d50p_agmaa",0.91904,1.77089,0.77352,0.50034,0.18115,0.51878,0.59625,0.2958,0.21247,0.03523,0.0786,5.88207
"50d50p_agmax",0.91904,1.77089,0.77352,0.50265,0.19021,0.54472,0.62606,0.31059,0.22309,0.03699,0.08253,5.98029
"50d50p_agmay",0.91904,1.77089,0.77352,0.50497,0.19926,0.57066,0.65587,0.32538,0.23371,0.03876,0.08646,6.07852
"50d50p_agmaz",1.51764,3.09387,1.23872,0.85389,0.21738,0.62254,0.7155,0.35496,0.25496,0.04228,0.09432,9.00606
"50d50p_agmqa",0.83549,1.607,0.69707,0.44955,0.16468,0.47162,0.54339,0.26891,0.19315,0.03203,0.07145,5.33434
"50d50p_agmqx",0.83549,1.607,0.69707,0.45165,0.17292,0.4952,0.57056,0.28235,0.20281,0.03363,0.07502,5.4237
"50d50p_agmqy",0.83549,1.607,0.69707,0.45376,0.18115,0.51878,0.59773,0.2958,0.21247,0.03523,0.0786,5.51308
"50d50p_agmqz",1.37967,2.80767,1.11629,0.76693,0.19762,0.56594,0.65207,0.32269,0.23178,0.03844,0.08574,8.16484
"50d50p_agmra",0.87528,1.68504,0.73348,0.47373,0.17252,0.49408,0.56856,0.28171,0.20235,0.03356,0.07485,5.59516
"50d50p_agmrx",0.87528,1.68504,0.73348,0.47594,0.18115,0.51878,0.59699,0.2958,0.21247,0.03523,0.0786,5.68876
"50d50p_agmry",0.87528,1.68504,0.73348,0.47814,0.18978,0.54348,0.62542,0.30989,0.22258,0.03691,0.08234,5.78234
"50d50p_agmrz",1.44537,2.94395,1.17459,0.80834,0.20703,0.59289,0.68227,0.33806,0.24282,0.04027,0.08982,8.56541
"50d50p_agmsa",0.79917,1.53575,0.66383,0.42746,0.15752,0.45111,0.52041,0.25722,0.18475,0.03064,0.06835,5.09621
"50d50p_agmsx",0.79917,1.53575,0.66383,0.42948,0.1654,0.47367,0.54643,0.27008,0.19399,0.03217,0.07176,5.18173
"50d50p_agmsy",0.79917,1.53575,0.66383,0.43149,0.17327,0.49622,0.57245,0.28294,0.20323,0.0337,0.07518,5.26723
"50d50p_agmsz",1.31969,2.68323,1.06306,0.72912,0.18903,0.54133,0.62449,0.30866,0.22171,0.03676,0.08201,7.79909
"50d50p_ahaaa",0.55655,1.01447,0.40833,0.266,0.18115,0.51878,0.59625,0.2958,0.21247,0.03523,0.0786,4.16363
"50d50p_ahaax",0.55655,1.01447,0.40833,0.26831,0.19021,0.54472,0.62606,0.31059,0.22309,0.03699,0.08253,4.26185
"50d50p_ahaay",0.55655,1.01447,0.40833,0.27063,0.19926,0.57066,0.65587,0.32538,0.23371,0.03876,0.08646,4.36008
"50d50p_ahaaz",0.91904,1.77089,0.65389,0.44185,0.21738,0.62254,0.7155,0.35496,0.25496,0.04228,0.09432,6.08761
"50d50p_ahaqa",0.50595,0.92055,0.36797,0.23925,0.16468,0.47162,0.54339,0.26891,0.19315,0.03203,0.07145,3.77895
"50d50p_ahaqx",0.50595,0.92055,0.36797,0.24136,0.17292,0.4952,0.57056,0.28235,0.20281,0.03363,0.07502,3.86832
"50d50p_ahaqy",0.50595,0.92055,0.36797,0.24346,0.18115,0.51878,0.59773,0.2958,0.21247,0.03523,0.0786,3.95769
"50d50p_ahaqz",0.83549,1.607,0.58926,0.39716,0.19762,0.56594,0.65207,0.32269,0.23178,0.03844,0.08574,5.52319
"50d50p_ahara",0.53004,0.96527,0.38719,0.25199,0.17252,0.49408,0.56856,0.28171,0.20235,0.03356,0.07485,3.96212
"50d50p_aharx",0.53004,0.96527,0.38719,0.25419,0.18115,0.51878,0.59699,0.2958,0.21247,0.03523,0.0786,4.05571
"50d50p_ahary",0.53004,0.96527,0.38719,0.2564,0.18978,0.54348,0.62542,0.30989,0.22258,0.03691,0.08234,4.1493
"50d50p_aharz",0.87528,1.68504,0.62004,0.41844,0.20703,0.59289,0.68227,0.33806,0.24282,0.04027,0.08982,5.79196
"50d50p_ahasa",0.48395,0.87971,0.35042,0.22762,0.15752,0.45111,0.52041,0.25722,0.18475,0.03064,0.06835,3.6117
"50d50p_ahasx",0.48395,0.87971,0.35042,0.22963,0.1654,0.47367,0.54643,0.27008,0.19399,0.03217,0.07176,3.69721
"50d50p_ahasy",0.48395,0.87971,0.35042,0.23165,0.17327,0.49622,0.57245,0.28294,0.20323,0.0337,0.07518,3.78272
"50d50p_ahasz",0.79917,1.53575,0.56116,0.37774,0.18903,0.54133,0.62449,0.30866,0.22171,0.03676,0.08201,5.27781
"50d50p_ahkaa",0.55655,1.01447,0.41203,0.2835,0.18115,0.51878,0.59625,0.2958,0.21247,0.03523,0.0786,4.18483
"50d50p_ahkax",0.55655,1.01447,0.41203,0.28581,0.19021,0.54472,0.62606,0.31059,0.22309,0.03699,0.08253,4.28305
"50d50p_ahkay",0.55655,1.01447,0.41203,0.28813,0.19926,0.57066,0.65587,0.32538,0.23371,0.03876,0.08646,4.38128
"50d50p_ahkaz",0.91904,1.77089,0.65982,0.47261,0.21738,0.62254,0.7155,0.35496,0.25496,0.04228,0.09432,6.1243
"50d50p_ahkqa",0.50595,0.92055,0.3713,0.25495,0.16468,0.47162,0.54339,0.26891,0.19315,0.03203,0.07145,3.79798
"50d50p_ahkqx",0.50595,0.92055,0.3713,0.25706,0.17292,0.4952,0.57056,0.28235,0.20281,0.03363,0.07502,3.88735
"50d50p_ahkqy",0.50595,0.92055,0.3713,0.25916,0.18115,0.51878,0.59773,0.2958,0.21247,0.03523,0.0786,3.97672
"50d50p_ahkqz",0.83549,1.607,0.5946,0.42477,0.19762,0.56594,0.65207,0.32269,0.23178,0.03844,0.08574,5.55614
"50d50p_ahkra",0.53004,0.96527,0.39069,0.26854,0.17252,0.49408,0.56856,0.28171,0.20235,0.03356,0.07485,3.98217
"50d50p_ahkrx",0.53004,0.96527,0.39069,0.27075,0.18115,0.51878,0.59699,0.2958,0.21247,0.03523,0.0786,4.07577
"50d50p_ahkry",0.53004,0.96527,0.39069,0.27296,0.18978,0.54348,0.62542,0.30989,0.22258,0.03691,0.08234,4.16936
"50d50p_ahkrz",0.87528,1.68504,0.62566,0.44755,0.20703,0.59289,0.68227,0.33806,0.24282,0.04027,0.08982,5.82669
"50d50p_ahksa",0.48395,0.87971,0.3536,0.24254,0.15752,0.45111,0.52041,0.25722,0.18475,0.03064,0.06835,3.6298
"50d50p_ahksx",0.48395,0.87971,0.3536,0.24455,0.1654,0.47367,0.54643,0.27008,0.19399,0.03217,0.07176,3.71531
"50d50p_ahksy",0.48395,0.87971,0.3536,0.24657,0.17327,0.49622,0.57245,0.28294,0.20323,0.0337,0.07518,3.80082
"50d50p_ahksz",0.79917,1.53575,0.56625,0.40397,0.18903,0.54133,0.62449,0.30866,0.22171,0.03676,0.08201,5.30913
"50d50p_ahlaa",0.55655,1.01447,0.49055,0.30824,0.18115,0.51878,0.59625,0.2958,0.21247,0.03523,0.0786,4.28809
"50d50p_ahlax",0.55655,1.01447,0.49055,0.31055,0.19021,0.54472,0.62606,0.31059,0.22309,0.03699,0.08253,4.38631
"50d50p_ahlay",0.55655,1.01447,0.49055,0.31287,0.19926,0.57066,0.65587,0.32538,0.23371,0.03876,0.08646,4.48454
"50d50p_ahlaz",0.91904,1.77089,0.78557,0.51612,0.21738,0.62254,0.7155,0.35496,0.25496,0.04228,0.09432,6.29356
"50d50p_ahlqa",0.50595,0.92055,0.44207,0.27716,0.16468,0.47162,0.54339,0.26891,0.19315,0.03203,0.07145,3.89096
"50d50p_ahlqx",0.50595,0.92055,0.44207,0.27926,0.17292,0.4952,0.57056,0.28235,0.20281,0.03363,0.07502,3.98032
"50d50p_ahlqy",0.50595,0.92055,0.44207,0.28137,0.18115,0.51878,0.59773,0.2958,0.21247,0.03523,0.0786,4.0697
"50d50p_ahlqz",0.83549,1.607,0.70793,0.46381,0.19762,0.56594,0.65207,0.32269,0.23178,0.03844,0.08574,5.70851
"50d50p_ahlra",0.53004,0.96527,0.46516,0.29196,0.17252,0.49408,0.56856,0.28171,0.20235,0.03356,0.07485,4.08006
"50d50p_ahlrx",0.53004,0.96527,0.46516,0.29416,0.18115,0.51878,0.59699,0.2958,0.21247,0.03523,0.0786,4.17365
"50d50p_ahlry",0.53004,0.96527,0.46516,0.29637,0.18978,0.54348,0.62542,0.30989,0.22258,0.03691,0.08234,4.26724
"50d50p_ahlrz",0.87528,1.68504,0.7449,0.48872,0.20703,0.59289,0.68227,0.33806,0.24282,0.04027,0.08982,5.9871
"50d50p_ahlsa",0.48395,0.87971,0.42099,0.26364,0.15752,0.45111,0.52041,0.25722,0.18475,0.03064,0.06835,3.71829
"50d50p_ahlsx",0.48395,0.87971,0.42099,0.26566,0.1654,0.47367,0.54643,0.27008,0.19399,0.03217,0.07176,3.80381
"50d50p_ahlsy",0.48395,0.87971,0.42099,0.26767,0.17327,0.49622,0.57245,0.28294,0.20323,0.0337,0.07518,3.88931
"50d50p_ahlsz",0.79917,1.53575,0.67417,0.44107,0.18903,0.54133,0.62449,0.30866,0.22171,0.03676,0.08201,5.45415
"50d50p_ahmaa",0.91904,1.77089,0.65389,0.43258,0.18115,0.51878,0.59625,0.2958,0.21247,0.03523,0.0786,5.69468
"50d50p_ahmax",0.91904,1.77089,0.65389,0.4349,0.19021,0.54472,0.62606,0.31059,0.22309,0.03699,0.08253,5.79291
"50d50p_ahmay",0.91904,1.77089,0.65389,0.43721,0.19926,0.57066,0.65587,0.32538,0.23371,0.03876,0.08646,5.89113
"50d50p_ahmaz",1.51764,3.09387,1.04714,0.73475,0.21738,0.62254,0.7155,0.35496,0.25496,0.04228,0.09432,8.69534
"50d50p_ahmqa",0.83549,1.607,0.58926,0.38874,0.16468,0.47162,0.54339,0.26891,0.19315,0.03203,0.07145,5.16572
"50d50p_ahmqx",0.83549,1.607,0.58926,0.39085,0.17292,0.4952,0.57056,0.28235,0.20281,0.03363,0.07502,5.25509
"50d50p_ahmqy",0.83549,1.607,0.58926,0.39295,0.18115,0.51878,0.59773,0.2958,0.21247,0.03523,0.0786,5.34446
"50d50p_ahmqz",1.37967,2.80767,0.94364,0.66002,0.19762,0.56594,0.65207,0.32269,0.23178,0.03844,0.08574,7.88528
"50d50p_ahmra",0.87528,1.68504,0.62004,0.40962,0.17252,0.49408,0.56856,0.28171,0.20235,0.03356,0.07485,5.41761
"50d50p_ahmrx",0.87528,1.68504,0.62004,0.41182,0.18115,0.51878,0.59699,0.2958,0.21247,0.03523,0.0786,5.5112
"50d50p_ahmry",0.87528,1.68504,0.62004,0.41403,0.18978,0.54348,0.62542,0.30989,0.22258,0.03691,0.08234,5.60479
"50d50p_ahmrz",1.44537,2.94395,0.99292,0.6956,0.20703,0.59289,0.68227,0.33806,0.24282,0.04027,0.08982,8.271
"50d50p_ahmsa",0.79917,1.53575,0.56116,0.36968,0.15752,0.45111,0.52041,0.25722,0.18475,0.03064,0.06835,4.93576
"50d50p_ahmsx",0.79917,1.53575,0.56116,0.3717,0.1654,0.47367,0.54643,0.27008,0.19399,0.03217,0.07176,5.02128
"50d50p_ahmsy",0.79917,1.53575,0.56116,0.37371,0.17327,0.49622,0.57245,0.28294,0.20323,0.0337,0.07518,5.10678
"50d50p_ahmsz",1.31969,2.68323,0.89864,0.62752,0.18903,0.54133,0.62449,0.30866,0.22171,0.03676,0.08201,7.53307
"50d50p_baaaa",0.54165,0.97868,0.3595,0.23944,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,3.99983
"50d50p_baaax",0.54165,0.97868,0.3595,0.2417,0.18517,0.53448,0.61643,0.30278,0.21886,0.03588,0.08099,4.09612
"50d50p_baaay",0.54165,0.97868,0.3595,0.24396,0.19399,0.55993,0.64578,0.3172,0.22928,0.03759,0.08484,4.1924
"50d50p_baaaz",0.89445,1.70873,0.5757,0.39575,0.21162,0.61084,0.70449,0.34603,0.25013,0.04101,0.09256,5.83131
"50d50p_baaqa",0.49241,0.88808,0.32397,0.2154,0.16032,0.46276,0.53503,0.26215,0.18949,0.03107,0.07012,3.6308
"50d50p_baaqx",0.49241,0.88808,0.32397,0.21746,0.16834,0.48589,0.56178,0.27525,0.19897,0.03262,0.07362,3.71839
"50d50p_baaqy",0.49241,0.88808,0.32397,0.21951,0.17635,0.50903,0.58853,0.28836,0.20844,0.03417,0.07713,3.80598
"50d50p_baaqz",0.81313,1.55061,0.5188,0.35578,0.19238,0.55531,0.64203,0.31458,0.22739,0.03728,0.08414,5.29143
"50d50p_baara",0.51586,0.93123,0.34089,0.22685,0.16795,0.48479,0.55981,0.27463,0.19851,0.03255,0.07346,3.80653
"50d50p_baarx",0.51586,0.93123,0.34089,0.229,0.17635,0.50903,0.5878,0.28836,0.20844,0.03417,0.07713,3.89826
"50d50p_baary",0.51586,0.93123,0.34089,0.23115,0.18475,0.53327,0.61579,0.30209,0.21837,0.0358,0.0808,3.99
"50d50p_baarz",0.85185,1.6259,0.54589,0.37482,0.20154,0.58175,0.67177,0.32956,0.23822,0.03906,0.08815,5.54851
"50d50p_baasa",0.471,0.84869,0.30852,0.20495,0.15335,0.44264,0.51239,0.25075,0.18125,0.02972,0.06707,3.47033
"50d50p_baasx",0.471,0.84869,0.30852,0.20692,0.16102,0.46477,0.53801,0.26329,0.19031,0.0312,0.07042,3.55415
"50d50p_baasy",0.471,0.84869,0.30852,0.20888,0.16868,0.4869,0.56363,0.27582,0.19938,0.03269,0.07378,3.63797
"50d50p_baasz",0.77778,1.48186,0.49406,0.33841,0.18402,0.53116,0.61487,0.3009,0.2175,0.03566,0.08048,5.0567
"50d50p_bakaa",0.54165,0.97868,0.36275,0.2549,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,4.01854
"50d50p_bakax",0.54165,0.97868,0.36275,0.25717,0.18517,0.53448,0.61643,0.30278,0.21886,0.03588,0.08099,4.11484
"50d50p_bakay",0.54165,0.97868,0.36275,0.25943,0.19399,0.55993,0.64578,0.3172,0.22928,0.03759,0.08484,4.21112
"50d50p_bakaz",0.89445,1.70873,0.58091,0.42295,0.21162,0.61084,0.70449,0.34603,0.25013,0.04101,0.09256,5.86372
"50d50p_bakqa",0.49241,0.88808,0.3269,0.22928,0.16032,0.46276,0.53503,0.26215,0.18949,0.03107,0.07012,3.64761
"50d50p_bakqx",0.49241,0.88808,0.3269,0.23134,0.16834,0.48589,0.56178,0.27525,0.19897,0.03262,0.07362,3.7352
"50d50p_bakqy",0.49241,0.88808,0.3269,0.23339,0.17635,0.50903,0.58853,0.28836,0.20844,0.03417,0.07713,3.82279
"50d50p_bakqz",0.81313,1.55061,0.5235,0.38019,0.19238,0.55531,0.64203,0.31458,0.22739,0.03728,0.08414,5.32054
"50d50p_bakra",0.51586,0.93123,0.34397,0.24148,0.16795,0.48479,0.55981,0.27463,0.19851,0.03255,0.07346,3.82424
"50d50p_bakrx",0.51586,0.93123,0.34397,0.24364,0.17635,0.50903,0.5878,0.28836,0.20844,0.03417,0.07713,3.91598
"50d50p_bakry",0.51586,0.93123,0.34397,0.24579,0.18475,0.53327,0.61579,0.30209,0.21837,0.0358,0.0808,4.00772
"50d50p_bakrz",0.85185,1.6259,0.55084,0.40055,0.20154,0.58175,0.67177,0.32956,0.23822,0.03906,0.08815,5.57919
"50d50p_baksa",0.471,0.84869,0.31131,0.21814,0.15335,0.44264,0.51239,0.25075,0.18125,0.02972,0.06707,3.48631
"50d50p_baksx",0.471,0.84869,0.31131,0.22011,0.16102,0.46477,0.53801,0.26329,0.19031,0.0312,0.07042,3.57013
"50d50p_baksy",0.471,0.84869,0.31131,0.22207,0.16868,0.4869,0.56363,0.27582,0.19938,0.03269,0.07378,3.65395
"50d50p_baksz",0.77778,1.48186,0.49853,0.3616,0.18402,0.53116,0.61487,0.3009,0.2175,0.03566,0.08048,5.08436
"50d50p_balaa",0.54165,0.97868,0.43189,0.27678,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,4.10956
"50d50p_balax",0.54165,0.97868,0.43189,0.27904,0.18517,0.53448,0.61643,0.30278,0.21886,0.03588,0.08099,4.20585
"50d50p_balay",0.54165,0.97868,0.43189,0.2813,0.19399,0.55993,0.64578,0.3172,0.22928,0.03759,0.08484,4.30213
"50d50p_balaz",0.89445,1.70873,0.69163,0.46141,0.21162,0.61084,0.70449,0.34603,0.25013,0.04101,0.09256,6.0129
"50d50p_balqa",0.49241,0.88808,0.38921,0.24891,0.16032,0.46276,0.53503,0.26215,0.18949,0.03107,0.07012,3.72955
"50d50p_balqx",0.49241,0.88808,0.38921,0.25097,0.16834,0.48589,0.56178,0.27525,0.19897,0.03262,0.07362,3.81714
"50d50p_balqy",0.49241,0.88808,0.38921,0.25302,0.17635,0.50903,0.58853,0.28836,0.20844,0.03417,0.07713,3.90473
"50d50p_balqz",0.81313,1.55061,0.62327,0.41471,0.19238,0.55531,0.64203,0.31458,0.22739,0.03728,0.08414,5.45483
"50d50p_balra",0.51586,0.93123,0.40953,0.26218,0.16795,0.48479,0.55981,0.27463,0.19851,0.03255,0.07346,3.9105
"50d50p_balrx",0.51586,0.93123,0.40953,0.26434,0.17635,0.50903,0.5878,0.28836,0.20844,0.03417,0.07713,4.00224
"50d50p_balry",0.51586,0.93123,0.40953,0.26649,0.18475,0.53327,0.61579,0.30209,0.21837,0.0358,0.0808,4.09398
"50d50p_balrz",0.85185,1.6259,0.65582,0.43695,0.20154,0.58175,0.67177,0.32956,0.23822,0.03906,0.08815,5.72057
"50d50p_balsa",0.471,0.84869,0.37065,0.2368,0.15335,0.44264,0.51239,0.25075,0.18125,0.02972,0.06707,3.56431
"50d50p_balsx",0.471,0.84869,0.37065,0.23876,0.16102,0.46477,0.53801,0.26329,0.19031,0.0312,0.07042,3.64812
"50d50p_balsy",0.471,0.84869,0.37065,0.24073,0.16868,0.4869,0.56363,0.27582,0.19938,0.03269,0.07378,3.73195
"50d50p_balsz",0.77778,1.48186,0.59355,0.3944,0.18402,0.53116,0.61487,0.3009,0.2175,0.03566,0.08048,5.21218
"50d50p_bamaa",0.89445,1.70873,0.5757,0.38671,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,5.44615
"50d50p_bamax",0.89445,1.70873,0.5757,0.38897,0.18517,0.53448,0.61643,0.30278,0.21886,0.03588,0.08099,5.54244
"50d50p_bamay",0.89445,1.70873,0.5757,0.39123,0.19399,0.55993,0.64578,0.3172,0.22928,0.03759,0.08484,5.63872
"50d50p_bamaz",1.47703,2.98578,0.92191,0.6547,0.21162,0.61084,0.70449,0.34603,0.25013,0.04101,0.09256,8.2961
"50d50p_bamqa",0.81313,1.55061,0.5188,0.34756,0.16032,0.46276,0.53503,0.26215,0.18949,0.03107,0.07012,4.94104
"50d50p_bamqx",0.81313,1.55061,0.5188,0.34962,0.16834,0.48589,0.56178,0.27525,0.19897,0.03262,0.07362,5.02863
"50d50p_bamqy",0.81313,1.55061,0.5188,0.35167,0.17635,0.50903,0.58853,0.28836,0.20844,0.03417,0.07713,5.11622
"50d50p_bamqz",1.34275,2.70961,0.8308,0.58816,0.19238,0.55531,0.64203,0.31458,0.22739,0.03728,0.08414,7.52443
"50d50p_bamra",0.85185,1.6259,0.54589,0.3662,0.16795,0.48479,0.55981,0.27463,0.19851,0.03255,0.07346,5.18154
"50d50p_bamrx",0.85185,1.6259,0.54589,0.36836,0.17635,0.50903,0.5878,0.28836,0.20844,0.03417,0.07713,5.27328
"50d50p_bamry",0.85185,1.6259,0.54589,0.37051,0.18475,0.53327,0.61579,0.30209,0.21837,0.0358,0.0808,5.36502
"50d50p_bamrz",1.40669,2.84112,0.87419,0.61985,0.20154,0.58175,0.67177,0.32956,0.23822,0.03906,0.08815,7.8919
"50d50p_bamsa",0.77778,1.48186,0.49406,0.33054,0.15335,0.44264,0.51239,0.25075,0.18125,0.02972,0.06707,4.72141
"50d50p_bamsx",0.77778,1.48186,0.49406,0.33251,0.16102,0.46477,0.53801,0.26329,0.19031,0.0312,0.07042,4.80523
"50d50p_bamsy",0.77778,1.48186,0.49406,0.33447,0.16868,0.4869,0.56363,0.27582,0.19938,0.03269,0.07378,4.88905
"50d50p_bamsz",1.28437,2.58953,0.79118,0.55924,0.18402,0.53116,0.61487,0.3009,0.2175,0.03566,0.08048,7.18891
"50d50p_bfaaa",0.54165,0.97868,0.43189,0.27678,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,4.10956
"50d50p_bfaax",0.54165,0.97868,0.43189,0.27904,0.18517,0.53448,0.61643,0.30278,0.21886,0.03588,0.08099,4.20585
"50d50p_bfaay",0.54165,0.97868,0.43189,0.2813,0.19399,0.55993,0.64578,0.3172,0.22928,0.03759,0.08484,4.30213
"50d50p_bfaaz",0.89445,1.70873,0.69163,0.46141,0.21162,0.61084,0.70449,0.34603,0.25013,0.04101,0.09256,6.0129
"50d50p_bfaqa",0.49241,0.88808,0.38921,0.24891,0.16032,0.46276,0.53503,0.26215,0.18949,0.03107,0.07012,3.72955
"50d50p_bfaqx",0.49241,0.88808,0.38921,0.25097,0.16834,0.48589,0.56178,0.27525,0.19897,0.03262,0.07362,3.81714
"50d50p_bfaqy",0.49241,0.88808,0.38921,0.25302,0.17635,0.50903,0.58853,0.28836,0.20844,0.03417,0.07713,3.90473
"50d50p_bfaqz",0.81313,1.55061,0.62327,0.41471,0.19238,0.55531,0.64203,0.31458,0.22739,0.03728,0.08414,5.45483
"50d50p_bfara",0.51586,0.93123,0.40953,0.26218,0.16795,0.48479,0.55981,0.27463,0.19851,0.03255,0.07346,3.9105
"50d50p_bfarx",0.51586,0.93123,0.40953,0.26434,0.17635,0.50903,0.5878,0.28836,0.20844,0.03417,0.07713,4.00224
"50d50p_bfary",0.51586,0.93123,0.40953,0.26649,0.18475,0.53327,0.61579,0.30209,0.21837,0.0358,0.0808,4.09398
"50d50p_bfarz",0.85185,1.6259,0.65582,0.43695,0.20154,0.58175,0.67177,0.32956,0.23822,0.03906,0.08815,5.72057
"50d50p_bfasa",0.471,0.84869,0.37065,0.2368,0.15335,0.44264,0.51239,0.25075,0.18125,0.02972,0.06707,3.56431
"50d50p_bfasx",0.471,0.84869,0.37065,0.23876,0.16102,0.46477,0.53801,0.26329,0.19031,0.0312,0.07042,3.64812
"50d50p_bfasy",0.471,0.84869,0.37065,0.24073,0.16868,0.4869,0.56363,0.27582,0.19938,0.03269,0.07378,3.73195
"50d50p_bfasz",0.77778,1.48186,0.59355,0.3944,0.18402,0.53116,0.61487,0.3009,0.2175,0.03566,0.08048,5.21218
"50d50p_bfkaa",0.54165,0.97868,0.4358,0.29522,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,4.13191
"50d50p_bfkax",0.54165,0.97868,0.4358,0.29748,0.18517,0.53448,0.61643,0.30278,0.21886,0.03588,0.08099,4.2282
"50d50p_bfkay",0.54165,0.97868,0.4358,0.29974,0.19399,0.55993,0.64578,0.3172,0.22928,0.03759,0.08484,4.32448
"50d50p_bfkaz",0.89445,1.70873,0.69789,0.49384,0.21162,0.61084,0.70449,0.34603,0.25013,0.04101,0.09256,6.05159
"50d50p_bfkqa",0.49241,0.88808,0.39273,0.26546,0.16032,0.46276,0.53503,0.26215,0.18949,0.03107,0.07012,3.74962
"50d50p_bfkqx",0.49241,0.88808,0.39273,0.26752,0.16834,0.48589,0.56178,0.27525,0.19897,0.03262,0.07362,3.83721
"50d50p_bfkqy",0.49241,0.88808,0.39273,0.26957,0.17635,0.50903,0.58853,0.28836,0.20844,0.03417,0.07713,3.9248
"50d50p_bfkqz",0.81313,1.55061,0.62892,0.44381,0.19238,0.55531,0.64203,0.31458,0.22739,0.03728,0.08414,5.48958
"50d50p_bfkra",0.51586,0.93123,0.41324,0.27963,0.16795,0.48479,0.55981,0.27463,0.19851,0.03255,0.07346,3.93166
"50d50p_bfkrx",0.51586,0.93123,0.41324,0.28179,0.17635,0.50903,0.5878,0.28836,0.20844,0.03417,0.07713,4.0234
"50d50p_bfkry",0.51586,0.93123,0.41324,0.28394,0.18475,0.53327,0.61579,0.30209,0.21837,0.0358,0.0808,4.11514
"50d50p_bfkrz",0.85185,1.6259,0.66176,0.46763,0.20154,0.58175,0.67177,0.32956,0.23822,0.03906,0.08815,5.75719
"50d50p_bfksa",0.471,0.84869,0.374,0.25252,0.15335,0.44264,0.51239,0.25075,0.18125,0.02972,0.06707,3.58338
"50d50p_bfksx",0.471,0.84869,0.374,0.25449,0.16102,0.46477,0.53801,0.26329,0.19031,0.0312,0.07042,3.6672
"50d50p_bfksy",0.471,0.84869,0.374,0.25646,0.16868,0.4869,0.56363,0.27582,0.19938,0.03269,0.07378,3.75103
"50d50p_bfksz",0.77778,1.48186,0.59893,0.42206,0.18402,0.53116,0.61487,0.3009,0.2175,0.03566,0.08048,5.24522
"50d50p_bflaa",0.54165,0.97868,0.51887,0.3213,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,4.24106
"50d50p_bflax",0.54165,0.97868,0.51887,0.32356,0.18517,0.53448,0.61643,0.30278,0.21886,0.03588,0.08099,4.33735
"50d50p_bflay",0.54165,0.97868,0.51887,0.32583,0.19399,0.55993,0.64578,0.3172,0.22928,0.03759,0.08484,4.43364
"50d50p_bflaz",0.89445,1.70873,0.83091,0.5397,0.21162,0.61084,0.70449,0.34603,0.25013,0.04101,0.09256,6.23047
"50d50p_bflqa",0.49241,0.88808,0.46758,0.28887,0.16032,0.46276,0.53503,0.26215,0.18949,0.03107,0.07012,3.84788
"50d50p_bflqx",0.49241,0.88808,0.46758,0.29092,0.16834,0.48589,0.56178,0.27525,0.19897,0.03262,0.07362,3.93546
"50d50p_bflqy",0.49241,0.88808,0.46758,0.29298,0.17635,0.50903,0.58853,0.28836,0.20844,0.03417,0.07713,4.02306
"50d50p_bflqz",0.81313,1.55061,0.74878,0.48496,0.19238,0.55531,0.64203,0.31458,0.22739,0.03728,0.08414,5.65059
"50d50p_bflra",0.51586,0.93123,0.492,0.30431,0.16795,0.48479,0.55981,0.27463,0.19851,0.03255,0.07346,4.0351
"50d50p_bflrx",0.51586,0.93123,0.492,0.30647,0.17635,0.50903,0.5878,0.28836,0.20844,0.03417,0.07713,4.12684
"50d50p_bflry",0.51586,0.93123,0.492,0.30862,0.18475,0.53327,0.61579,0.30209,0.21837,0.0358,0.0808,4.21858
"50d50p_bflrz",0.85185,1.6259,0.78789,0.51103,0.20154,0.58175,0.67177,0.32956,0.23822,0.03906,0.08815,5.92672
"50d50p_bflsa",0.471,0.84869,0.44529,0.27476,0.15335,0.44264,0.51239,0.25075,0.18125,0.02972,0.06707,3.67691
"50d50p_bflsx",0.471,0.84869,0.44529,0.27673,0.16102,0.46477,0.53801,0.26329,0.19031,0.0312,0.07042,3.76073
"50d50p_bflsy",0.471,0.84869,0.44529,0.2787,0.16868,0.4869,0.56363,0.27582,0.19938,0.03269,0.07378,3.84456
"50d50p_bflsz",0.77778,1.48186,0.71308,0.46116,0.18402,0.53116,0.61487,0.3009,0.2175,0.03566,0.08048,5.39847
"50d50p_bfmaa",0.89445,1.70873,0.69163,0.45237,0.17635,0.50903,0.58708,0.28836,0.20844,0.03417,0.07713,5.62774
