"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"basis_aaaaa",913.9,1048.8,379.6,239.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4145.1
"basis_aaaax",913.9,1048.8,379.6,239.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4145.1
"basis_aaaay",913.9,1048.8,379.6,239.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4145.1
"basis_aaaaz",1012.8,1048.8,477.4,292.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4394.7
"basis_aaaqa",891.9,1024.3,369,233.4,356.1,245.4,478.4,212,150.4,99.8,15.2,4075.9
"basis_aaaqx",891.9,1024.3,369,233.4,356.1,245.4,478.4,212,150.4,99.8,15.2,4075.9
"basis_aaaqy",891.9,1024.3,369,233.4,356.1,245.4,478.4,212,150.4,99.8,15.2,4075.9
"basis_aaaqz",988.4,1023.8,464.1,284.7,356.1,245.4,478.4,212,150.4,99.8,15.2,4318.3
"basis_aaara",902.3,1036,374.1,236.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4108.9
"basis_aaarx",902.3,1036,374.1,236.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4108.9
"basis_aaary",902.3,1036,374.1,236.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4108.9
"basis_aaarz",1000,1035.7,470.4,288.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4354.6
"basis_aaasa",882.3,1013.7,364.4,230.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4045.9
"basis_aaasx",882.3,1013.7,364.4,230.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4045.9
"basis_aaasy",882.3,1013.7,364.4,230.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4045.9
"basis_aaasz",977.8,1013,458.3,281.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4285.1
"basis_aakaa",913.9,1048.8,387.2,247.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4160.5
"basis_aakax",913.9,1048.8,387.2,247.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4160.5
"basis_aakay",913.9,1048.8,387.2,247.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4160.5
"basis_aakaz",1012.8,1048.8,486.9,302.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4414.1
"basis_aakqa",891.9,1024.3,376.4,241,356.1,245.4,478.4,212,150.4,99.8,15.2,4090.9
"basis_aakqx",891.9,1024.3,376.4,241,356.1,245.4,478.4,212,150.4,99.8,15.2,4090.9
"basis_aakqy",891.9,1024.3,376.4,241,356.1,245.4,478.4,212,150.4,99.8,15.2,4090.9
"basis_aakqz",988.4,1023.8,473.3,294.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4337.1
"basis_aakra",902.3,1036,381.5,244,356.1,245.4,481.2,212,150.4,99.8,15.2,4123.9
"basis_aakrx",902.3,1036,381.5,244,356.1,245.4,481.2,212,150.4,99.8,15.2,4123.9
"basis_aakry",902.3,1036,381.5,244,356.1,245.4,481.2,212,150.4,99.8,15.2,4123.9
"basis_aakrz",1000,1035.7,479.8,298.2,356.1,245.4,481.2,212,150.4,99.8,15.2,4373.8
"basis_aaksa",882.3,1013.7,371.7,238.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4060.6
"basis_aaksx",882.3,1013.7,371.7,238.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4060.6
"basis_aaksy",882.3,1013.7,371.7,238.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4060.6
"basis_aaksz",977.8,1013,467.4,290.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4303.7
"basis_aalaa",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_aalax",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_aalay",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_aalaz",1012.8,1048.8,557.1,320.2,356.1,245.4,484.3,212,150.4,99.8,15.2,4502.1
"basis_aalqa",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_aalqx",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_aalqy",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_aalqz",988.4,1023.8,541.6,311.5,356.1,245.4,478.4,212,150.4,99.8,15.2,4422.6
"basis_aalra",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_aalrx",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_aalry",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_aalrz",1000,1035.7,549,315.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4460.5
"basis_aalsa",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_aalsx",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_aalsy",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_aalsz",977.8,1013,534.8,307.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4388.1
"basis_aamaa",1012.8,1048.8,477.4,292.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4394.7
"basis_aamax",1012.8,1048.8,477.4,292.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4394.7
"basis_aamay",1012.8,1048.8,477.4,292.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4394.7
"basis_aamaz",1122.5,1063.5,600.3,359.7,356.1,245.4,484.3,212,150.4,99.8,15.2,4709.2
"basis_aamqa",988.4,1023.8,464.1,284.7,356.1,245.4,478.4,212,150.4,99.8,15.2,4318.3
"basis_aamqx",988.4,1023.8,464.1,284.7,356.1,245.4,478.4,212,150.4,99.8,15.2,4318.3
"basis_aamqy",988.4,1023.8,464.1,284.7,356.1,245.4,478.4,212,150.4,99.8,15.2,4318.3
"basis_aamqz",1095.5,1037.8,583.6,349.8,356.1,245.4,478.4,212,150.4,99.8,15.2,4624
"basis_aamra",1000,1035.7,470.4,288.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4354.6
"basis_aamrx",1000,1035.7,470.4,288.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4354.6
"basis_aamry",1000,1035.7,470.4,288.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4354.6
"basis_aamrz",1108.4,1050,591.6,354.5,356.1,245.4,481.2,212,150.4,99.8,15.2,4664.6
"basis_aamsa",977.8,1013,458.3,281.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4285.1
"basis_aamsx",977.8,1013,458.3,281.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4285.1
"basis_aamsy",977.8,1013,458.3,281.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4285.1
"basis_aamsz",1083.7,1026.6,576.3,345.5,356.1,245.4,475.8,212,150.4,99.8,15.2,4586.8
"basis_afaaa",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_afaax",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_afaay",913.9,1048.8,443,261.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4230.3
"basis_afaaz",1012.8,1048.8,557.1,320.2,356.1,245.4,484.3,212,150.4,99.8,15.2,4502.1
"basis_afaqa",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_afaqx",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_afaqy",891.9,1024.3,430.7,254.6,356.1,245.4,478.4,212,150.4,99.8,15.2,4158.8
"basis_afaqz",988.4,1023.8,541.6,311.5,356.1,245.4,478.4,212,150.4,99.8,15.2,4422.6
"basis_afara",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_afarx",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_afary",902.3,1036,436.6,257.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4192.8
"basis_afarz",1000,1035.7,549,315.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4460.5
"basis_afasa",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_afasx",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_afasy",882.3,1013.7,425.3,251.6,356.1,245.4,475.8,212,150.4,99.8,15.2,4127.6
"basis_afasz",977.8,1013,534.8,307.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4388.1
"basis_afkaa",913.9,1048.8,451.9,270.1,356.1,245.4,484.3,212,150.4,99.8,15.2,4247.9
"basis_afkax",913.9,1048.8,451.9,270.1,356.1,245.4,484.3,212,150.4,99.8,15.2,4247.9
"basis_afkay",913.9,1048.8,451.9,270.1,356.1,245.4,484.3,212,150.4,99.8,15.2,4247.9
"basis_afkaz",1012.8,1048.8,568.3,331.2,356.1,245.4,484.3,212,150.4,99.8,15.2,4524.3
"basis_afkqa",891.9,1024.3,439.3,263,356.1,245.4,478.4,212,150.4,99.8,15.2,4175.8
"basis_afkqx",891.9,1024.3,439.3,263,356.1,245.4,478.4,212,150.4,99.8,15.2,4175.8
"basis_afkqy",891.9,1024.3,439.3,263,356.1,245.4,478.4,212,150.4,99.8,15.2,4175.8
"basis_afkqz",988.4,1023.8,552.4,322.2,356.1,245.4,478.4,212,150.4,99.8,15.2,4444.1
"basis_afkra",902.3,1036,445.3,266.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4210.1
"basis_afkrx",902.3,1036,445.3,266.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4210.1
"basis_afkry",902.3,1036,445.3,266.4,356.1,245.4,481.2,212,150.4,99.8,15.2,4210.1
"basis_afkrz",1000,1035.7,559.9,326.5,356.1,245.4,481.2,212,150.4,99.8,15.2,4482.2
"basis_afksa",882.3,1013.7,433.8,259.9,356.1,245.4,475.8,212,150.4,99.8,15.2,4144.4
"basis_afksx",882.3,1013.7,433.8,259.9,356.1,245.4,475.8,212,150.4,99.8,15.2,4144.4
"basis_afksy",882.3,1013.7,433.8,259.9,356.1,245.4,475.8,212,150.4,99.8,15.2,4144.4
"basis_afksz",977.8,1013,545.5,318.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4409.3
"basis_aflaa",913.9,1048.8,517,285.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4328.5
"basis_aflax",913.9,1048.8,517,285.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4328.5
"basis_aflay",913.9,1048.8,517,285.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4328.5
"basis_aflaz",1012.8,1048.8,650.2,350.9,356.1,245.4,484.3,212,150.4,99.8,15.2,4625.9
"basis_aflqa",891.9,1024.3,502.6,278,356.1,245.4,478.4,212,150.4,99.8,15.2,4254.1
"basis_aflqx",891.9,1024.3,502.6,278,356.1,245.4,478.4,212,150.4,99.8,15.2,4254.1
"basis_aflqy",891.9,1024.3,502.6,278,356.1,245.4,478.4,212,150.4,99.8,15.2,4254.1
"basis_aflqz",988.4,1023.8,632,341.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4542.8
"basis_aflra",902.3,1036,509.5,281.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4289.6
"basis_aflrx",902.3,1036,509.5,281.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4289.6
"basis_aflry",902.3,1036,509.5,281.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4289.6
"basis_aflrz",1000,1035.7,640.7,345.9,356.1,245.4,481.2,212,150.4,99.8,15.2,4582.4
"basis_aflsa",882.3,1013.7,496.3,274.7,356.1,245.4,475.8,212,150.4,99.8,15.2,4221.7
"basis_aflsx",882.3,1013.7,496.3,274.7,356.1,245.4,475.8,212,150.4,99.8,15.2,4221.7
"basis_aflsy",882.3,1013.7,496.3,274.7,356.1,245.4,475.8,212,150.4,99.8,15.2,4221.7
"basis_aflsz",977.8,1013,624.1,337.1,356.1,245.4,475.8,212,150.4,99.8,15.2,4506.7
"basis_afmaa",1012.8,1048.8,557.1,320.2,356.1,245.4,484.3,212,150.4,99.8,15.2,4502.1
"basis_afmax",1012.8,1048.8,557.1,320.2,356.1,245.4,484.3,212,150.4,99.8,15.2,4502.1
"basis_afmay",1012.8,1048.8,557.1,320.2,356.1,245.4,484.3,212,150.4,99.8,15.2,4502.1
"basis_afmaz",1122.5,1063.5,700.6,394.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4844.6
"basis_afmqa",988.4,1023.8,541.6,311.5,356.1,245.4,478.4,212,150.4,99.8,15.2,4422.6
"basis_afmqx",988.4,1023.8,541.6,311.5,356.1,245.4,478.4,212,150.4,99.8,15.2,4422.6
"basis_afmqy",988.4,1023.8,541.6,311.5,356.1,245.4,478.4,212,150.4,99.8,15.2,4422.6
"basis_afmqz",1095.5,1037.8,681.1,383.8,356.1,245.4,478.4,212,150.4,99.8,15.2,4755.5
"basis_afmra",1000,1035.7,549,315.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4460.5
"basis_afmrx",1000,1035.7,549,315.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4460.5
"basis_afmry",1000,1035.7,549,315.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4460.5
"basis_afmrz",1108.4,1050,690.4,389,356.1,245.4,481.2,212,150.4,99.8,15.2,4797.9
"basis_afmsa",977.8,1013,534.8,307.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4388.1
"basis_afmsx",977.8,1013,534.8,307.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4388.1
"basis_afmsy",977.8,1013,534.8,307.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4388.1
"basis_afmsz",1083.7,1026.6,672.5,379,356.1,245.4,475.8,212,150.4,99.8,15.2,4716.5
"basis_agaaa",913.9,1048.8,474.7,272.3,356.1,245.4,484.3,212,150.4,99.8,15.2,4272.9
"basis_agaax",913.9,1048.8,474.7,272.3,356.1,245.4,484.3,212,150.4,99.8,15.2,4272.9
"basis_agaay",913.9,1048.8,474.7,272.3,356.1,245.4,484.3,212,150.4,99.8,15.2,4272.9
"basis_agaaz",1012.8,1048.8,597,334,356.1,245.4,484.3,212,150.4,99.8,15.2,4555.8
"basis_agaqa",891.9,1024.3,461.5,265.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4200.1
"basis_agaqx",891.9,1024.3,461.5,265.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4200.1
"basis_agaqy",891.9,1024.3,461.5,265.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4200.1
"basis_agaqz",988.4,1023.8,580.3,324.9,356.1,245.4,478.4,212,150.4,99.8,15.2,4474.7
"basis_agara",902.3,1036,467.8,268.6,356.1,245.4,481.2,212,150.4,99.8,15.2,4234.8
"basis_agarx",902.3,1036,467.8,268.6,356.1,245.4,481.2,212,150.4,99.8,15.2,4234.8
"basis_agary",902.3,1036,467.8,268.6,356.1,245.4,481.2,212,150.4,99.8,15.2,4234.8
"basis_agarz",1000,1035.7,588.3,329.3,356.1,245.4,481.2,212,150.4,99.8,15.2,4513.4
"basis_agasa",882.3,1013.7,455.7,262,356.1,245.4,475.8,212,150.4,99.8,15.2,4168.4
"basis_agasx",882.3,1013.7,455.7,262,356.1,245.4,475.8,212,150.4,99.8,15.2,4168.4
"basis_agasy",882.3,1013.7,455.7,262,356.1,245.4,475.8,212,150.4,99.8,15.2,4168.4
"basis_agasz",977.8,1013,573.1,321,356.1,245.4,475.8,212,150.4,99.8,15.2,4439.6
"basis_agkaa",913.9,1048.8,484.2,281.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4291.5
"basis_agkax",913.9,1048.8,484.2,281.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4291.5
"basis_agkay",913.9,1048.8,484.2,281.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4291.5
"basis_agkaz",1012.8,1048.8,608.9,345.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4579.3
"basis_agkqa",891.9,1024.3,470.7,274,356.1,245.4,478.4,212,150.4,99.8,15.2,4218.2
"basis_agkqx",891.9,1024.3,470.7,274,356.1,245.4,478.4,212,150.4,99.8,15.2,4218.2
"basis_agkqy",891.9,1024.3,470.7,274,356.1,245.4,478.4,212,150.4,99.8,15.2,4218.2
"basis_agkqz",988.4,1023.8,591.9,336.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4497.5
"basis_agkra",902.3,1036,477.1,277.5,356.1,245.4,481.2,212,150.4,99.8,15.2,4253
"basis_agkrx",902.3,1036,477.1,277.5,356.1,245.4,481.2,212,150.4,99.8,15.2,4253
"basis_agkry",902.3,1036,477.1,277.5,356.1,245.4,481.2,212,150.4,99.8,15.2,4253
"basis_agkrz",1000,1035.7,600,340.6,356.1,245.4,481.2,212,150.4,99.8,15.2,4536.4
"basis_agksa",882.3,1013.7,464.8,270.7,356.1,245.4,475.8,212,150.4,99.8,15.2,4186.2
"basis_agksx",882.3,1013.7,464.8,270.7,356.1,245.4,475.8,212,150.4,99.8,15.2,4186.2
"basis_agksy",882.3,1013.7,464.8,270.7,356.1,245.4,475.8,212,150.4,99.8,15.2,4186.2
"basis_agksz",977.8,1013,584.5,332,356.1,245.4,475.8,212,150.4,99.8,15.2,4462
"basis_aglaa",913.9,1048.8,554,297.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4377.7
"basis_aglax",913.9,1048.8,554,297.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4377.7
"basis_aglay",913.9,1048.8,554,297.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4377.7
"basis_aglaz",1012.8,1048.8,696.7,366.3,356.1,245.4,484.3,212,150.4,99.8,15.2,4687.8
"basis_aglqa",891.9,1024.3,538.6,289.8,356.1,245.4,478.4,212,150.4,99.8,15.2,4301.9
"basis_aglqx",891.9,1024.3,538.6,289.8,356.1,245.4,478.4,212,150.4,99.8,15.2,4301.9
"basis_aglqy",891.9,1024.3,538.6,289.8,356.1,245.4,478.4,212,150.4,99.8,15.2,4301.9
"basis_aglqz",988.4,1023.8,677.3,356.2,356.1,245.4,478.4,212,150.4,99.8,15.2,4603
"basis_aglra",902.3,1036,545.9,293.6,356.1,245.4,481.2,212,150.4,99.8,15.2,4337.9
"basis_aglrx",902.3,1036,545.9,293.6,356.1,245.4,481.2,212,150.4,99.8,15.2,4337.9
"basis_aglry",902.3,1036,545.9,293.6,356.1,245.4,481.2,212,150.4,99.8,15.2,4337.9
"basis_aglrz",1000,1035.7,686.5,361,356.1,245.4,481.2,212,150.4,99.8,15.2,4643.3
"basis_aglsa",882.3,1013.7,531.8,286.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4268.8
"basis_aglsx",882.3,1013.7,531.8,286.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4268.8
"basis_aglsy",882.3,1013.7,531.8,286.3,356.1,245.4,475.8,212,150.4,99.8,15.2,4268.8
"basis_aglsz",977.8,1013,668.8,351.8,356.1,245.4,475.8,212,150.4,99.8,15.2,4566.1
"basis_agmaa",1012.8,1048.8,597,334,356.1,245.4,484.3,212,150.4,99.8,15.2,4555.8
"basis_agmax",1012.8,1048.8,597,334,356.1,245.4,484.3,212,150.4,99.8,15.2,4555.8
"basis_agmay",1012.8,1048.8,597,334,356.1,245.4,484.3,212,150.4,99.8,15.2,4555.8
"basis_agmaz",1122.5,1063.5,750.8,412.3,356.1,245.4,484.3,212,150.4,99.8,15.2,4912.3
"basis_agmqa",988.4,1023.8,580.3,324.9,356.1,245.4,478.4,212,150.4,99.8,15.2,4474.7
"basis_agmqx",988.4,1023.8,580.3,324.9,356.1,245.4,478.4,212,150.4,99.8,15.2,4474.7
"basis_agmqy",988.4,1023.8,580.3,324.9,356.1,245.4,478.4,212,150.4,99.8,15.2,4474.7
"basis_agmqz",1095.5,1037.8,729.8,400.8,356.1,245.4,478.4,212,150.4,99.8,15.2,4821.2
"basis_agmra",1000,1035.7,588.3,329.3,356.1,245.4,481.2,212,150.4,99.8,15.2,4513.4
"basis_agmrx",1000,1035.7,588.3,329.3,356.1,245.4,481.2,212,150.4,99.8,15.2,4513.4
"basis_agmry",1000,1035.7,588.3,329.3,356.1,245.4,481.2,212,150.4,99.8,15.2,4513.4
"basis_agmrz",1108.4,1050,739.8,406.3,356.1,245.4,481.2,212,150.4,99.8,15.2,4864.6
"basis_agmsa",977.8,1013,573.1,321,356.1,245.4,475.8,212,150.4,99.8,15.2,4439.6
"basis_agmsx",977.8,1013,573.1,321,356.1,245.4,475.8,212,150.4,99.8,15.2,4439.6
"basis_agmsy",977.8,1013,573.1,321,356.1,245.4,475.8,212,150.4,99.8,15.2,4439.6
"basis_agmsz",1083.7,1026.6,720.7,395.7,356.1,245.4,475.8,212,150.4,99.8,15.2,4781.4
"basis_ahaaa",913.9,1048.8,411.3,250.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4187.7
"basis_ahaax",913.9,1048.8,411.3,250.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4187.7
"basis_ahaay",913.9,1048.8,411.3,250.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4187.7
"basis_ahaaz",1012.8,1048.8,517.3,306.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4448.5
"basis_ahaqa",891.9,1024.3,399.8,244,356.1,245.4,478.4,212,150.4,99.8,15.2,4117.3
"basis_ahaqx",891.9,1024.3,399.8,244,356.1,245.4,478.4,212,150.4,99.8,15.2,4117.3
"basis_ahaqy",891.9,1024.3,399.8,244,356.1,245.4,478.4,212,150.4,99.8,15.2,4117.3
"basis_ahaqz",988.4,1023.8,502.8,298.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4370.4
"basis_ahara",902.3,1036,405.3,247.1,356.1,245.4,481.2,212,150.4,99.8,15.2,4150.8
"basis_aharx",902.3,1036,405.3,247.1,356.1,245.4,481.2,212,150.4,99.8,15.2,4150.8
"basis_ahary",902.3,1036,405.3,247.1,356.1,245.4,481.2,212,150.4,99.8,15.2,4150.8
"basis_aharz",1000,1035.7,509.7,302.1,356.1,245.4,481.2,212,150.4,99.8,15.2,4407.6
"basis_ahasa",882.3,1013.7,394.8,241.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4086.7
"basis_ahasx",882.3,1013.7,394.8,241.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4086.7
"basis_ahasy",882.3,1013.7,394.8,241.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4086.7
"basis_ahasz",977.8,1013,496.5,294.5,356.1,245.4,475.8,212,150.4,99.8,15.2,4336.5
"basis_ahkaa",913.9,1048.8,419.5,258.7,356.1,245.4,484.3,212,150.4,99.8,15.2,4204.1
"basis_ahkax",913.9,1048.8,419.5,258.7,356.1,245.4,484.3,212,150.4,99.8,15.2,4204.1
"basis_ahkay",913.9,1048.8,419.5,258.7,356.1,245.4,484.3,212,150.4,99.8,15.2,4204.1
"basis_ahkaz",1012.8,1048.8,527.6,316.8,356.1,245.4,484.3,212,150.4,99.8,15.2,4469.2
"basis_ahkqa",891.9,1024.3,407.8,252,356.1,245.4,478.4,212,150.4,99.8,15.2,4133.3
"basis_ahkqx",891.9,1024.3,407.8,252,356.1,245.4,478.4,212,150.4,99.8,15.2,4133.3
"basis_ahkqy",891.9,1024.3,407.8,252,356.1,245.4,478.4,212,150.4,99.8,15.2,4133.3
"basis_ahkqz",988.4,1023.8,512.9,308.2,356.1,245.4,478.4,212,150.4,99.8,15.2,4390.6
"basis_ahkra",902.3,1036,413.4,255.2,356.1,245.4,481.2,212,150.4,99.8,15.2,4167
"basis_ahkrx",902.3,1036,413.4,255.2,356.1,245.4,481.2,212,150.4,99.8,15.2,4167
"basis_ahkry",902.3,1036,413.4,255.2,356.1,245.4,481.2,212,150.4,99.8,15.2,4167
"basis_ahkrz",1000,1035.7,519.9,312.3,356.1,245.4,481.2,212,150.4,99.8,15.2,4428
"basis_ahksa",882.3,1013.7,402.7,249,356.1,245.4,475.8,212,150.4,99.8,15.2,4102.4
"basis_ahksx",882.3,1013.7,402.7,249,356.1,245.4,475.8,212,150.4,99.8,15.2,4102.4
"basis_ahksy",882.3,1013.7,402.7,249,356.1,245.4,475.8,212,150.4,99.8,15.2,4102.4
"basis_ahksz",977.8,1013,506.4,304.5,356.1,245.4,475.8,212,150.4,99.8,15.2,4356.4
"basis_ahlaa",913.9,1048.8,480,273.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4279.4
"basis_ahlax",913.9,1048.8,480,273.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4279.4
"basis_ahlay",913.9,1048.8,480,273.5,356.1,245.4,484.3,212,150.4,99.8,15.2,4279.4
"basis_ahlaz",1012.8,1048.8,603.7,335.6,356.1,245.4,484.3,212,150.4,99.8,15.2,4564.1
"basis_ahlqa",891.9,1024.3,466.6,266.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4206.4
"basis_ahlqx",891.9,1024.3,466.6,266.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4206.4
"basis_ahlqy",891.9,1024.3,466.6,266.3,356.1,245.4,478.4,212,150.4,99.8,15.2,4206.4
"basis_ahlqz",988.4,1023.8,586.8,326.4,356.1,245.4,478.4,212,150.4,99.8,15.2,4482.7
"basis_ahlra",902.3,1036,473,269.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4241.1
"basis_ahlrx",902.3,1036,473,269.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4241.1
"basis_ahlry",902.3,1036,473,269.7,356.1,245.4,481.2,212,150.4,99.8,15.2,4241.1
"basis_ahlrz",1000,1035.7,594.8,330.8,356.1,245.4,481.2,212,150.4,99.8,15.2,4521.4
"basis_ahlsa",882.3,1013.7,460.8,263.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4174.7
"basis_ahlsx",882.3,1013.7,460.8,263.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4174.7
"basis_ahlsy",882.3,1013.7,460.8,263.2,356.1,245.4,475.8,212,150.4,99.8,15.2,4174.7
"basis_ahlsz",977.8,1013,579.5,322.4,356.1,245.4,475.8,212,150.4,99.8,15.2,4447.4
"basis_ahmaa",1012.8,1048.8,517.3,306.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4448.5
"basis_ahmax",1012.8,1048.8,517.3,306.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4448.5
"basis_ahmay",1012.8,1048.8,517.3,306.4,356.1,245.4,484.3,212,150.4,99.8,15.2,4448.5
"basis_ahmaz",1122.5,1063.5,650.5,377.2,356.1,245.4,484.3,212,150.4,99.8,15.2,4776.9
"basis_ahmqa",988.4,1023.8,502.8,298.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4370.4
"basis_ahmqx",988.4,1023.8,502.8,298.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4370.4
"basis_ahmqy",988.4,1023.8,502.8,298.1,356.1,245.4,478.4,212,150.4,99.8,15.2,4370.4
"basis_ahmqz",1095.5,1037.8,632.3,366.8,356.1,245.4,478.4,212,150.4,99.8,15.2,4689.7
"basis_ahmra",1000,1035.7,509.7,302.1,356.1,245.4,481.2,212,150.4,99.8,15.2,4407.6
"basis_ahmrx",1000,1035.7,509.7,302.1,356.1,245.4,481.2,212,150.4,99.8,15.2,4407.6
