"scenario","zuivel","rund","varken","kipei","agf","vetsnack","drank","graan","zoet","vis","vegi","total"
"basis_aflqa",839.3,947.2,408.8,243.1,356.1,245.4,478.4,212,150.4,98.4,20.6,3999.7
"basis_aflqx",839.3,947.2,408.8,243.1,356.1,245.4,478.4,212,150.4,98.4,20.6,3999.7
"basis_aflqz",839.3,947.2,408.8,243.1,356.1,245.4,478.4,212,150.4,98.4,20.6,3999.7
"basis_aflra",849.1,958,414.4,246.2,356.1,245.4,481.2,212,150.4,98.4,20.6,4031.8
"basis_aflrx",849.1,958,414.4,246.2,356.1,245.4,481.2,212,150.4,98.4,20.6,4031.8
"basis_aflrz",849.1,958,414.4,246.2,356.1,245.4,481.2,212,150.4,98.4,20.6,4031.8
"basis_aflsa",830.3,937.3,403.7,240.2,356.1,245.4,475.8,212,150.4,98.4,20.6,3970.2
"basis_aflsx",830.3,937.3,403.7,240.2,356.1,245.4,475.8,212,150.4,98.4,20.6,3970.2
"basis_aflsz",830.3,937.3,403.7,240.2,356.1,245.4,475.8,212,150.4,98.4,20.6,3970.2
"basis_afmaa",953,974.8,453.2,279.2,356.1,245.4,484.3,212,150.4,98.4,20.6,4227.4
"basis_afmax",953,974.8,453.2,279.2,356.1,245.4,484.3,212,150.4,98.4,20.6,4227.4
"basis_afmaz",953,974.8,453.2,279.2,356.1,245.4,484.3,212,150.4,98.4,20.6,4227.4
"basis_afmqa",930.1,951.4,440.5,271.8,356.1,245.4,478.4,212,150.4,98.4,20.6,4155.1
"basis_afmqx",930.1,951.4,440.5,271.8,356.1,245.4,478.4,212,150.4,98.4,20.6,4155.1
"basis_afmqz",930.1,951.4,440.5,271.8,356.1,245.4,478.4,212,150.4,98.4,20.6,4155.1
"basis_afmra",941,962.5,446.6,275.3,356.1,245.4,481.2,212,150.4,98.4,20.6,4189.5
"basis_afmrx",941,962.5,446.6,275.3,356.1,245.4,481.2,212,150.4,98.4,20.6,4189.5
"basis_afmrz",941,962.5,446.6,275.3,356.1,245.4,481.2,212,150.4,98.4,20.6,4189.5
"basis_afmsa",920.1,941.3,435,268.5,356.1,245.4,475.8,212,150.4,98.4,20.6,4123.6
"basis_afmsx",920.1,941.3,435,268.5,356.1,245.4,475.8,212,150.4,98.4,20.6,4123.6
"basis_afmsz",920.1,941.3,435,268.5,356.1,245.4,475.8,212,150.4,98.4,20.6,4123.6
"basis_afnaa",883.2,971.2,383.6,241.4,356.1,245.4,484.3,212,150.4,98.4,20.6,4046.6
"basis_afnax",883.2,971.2,383.6,241.4,356.1,245.4,484.3,212,150.4,98.4,20.6,4046.6
"basis_afnaz",883.2,971.2,383.6,241.4,356.1,245.4,484.3,212,150.4,98.4,20.6,4046.6
"basis_afnqa",862,948.2,372.9,235.1,356.1,245.4,478.4,212,150.4,98.4,20.6,3979.5
"basis_afnqx",862,948.2,372.9,235.1,356.1,245.4,478.4,212,150.4,98.4,20.6,3979.5
"basis_afnqz",862,948.2,372.9,235.1,356.1,245.4,478.4,212,150.4,98.4,20.6,3979.5
"basis_afnra",872.1,959.2,378,238.1,356.1,245.4,481.2,212,150.4,98.4,20.6,4011.5
"basis_afnrx",872.1,959.2,378,238.1,356.1,245.4,481.2,212,150.4,98.4,20.6,4011.5
"basis_afnrz",872.1,959.2,378,238.1,356.1,245.4,481.2,212,150.4,98.4,20.6,4011.5
"basis_afnsa",852.7,938.3,368.2,232.4,356.1,245.4,475.8,212,150.4,98.4,20.6,3950.3
"basis_afnsx",852.7,938.3,368.2,232.4,356.1,245.4,475.8,212,150.4,98.4,20.6,3950.3
"basis_afnsz",852.7,938.3,368.2,232.4,356.1,245.4,475.8,212,150.4,98.4,20.6,3950.3
"basis_agaaa",838.6,939.6,352.7,224.5,356.1,245.4,484.3,212,150.4,97.8,20.6,3922
"basis_agaax",838.6,939.6,352.7,224.5,356.1,245.4,484.3,212,150.4,97.8,20.6,3922
"basis_agaaz",838.6,939.6,352.7,224.5,356.1,245.4,484.3,212,150.4,97.8,20.6,3922
"basis_agaqa",818.4,917.4,342.9,218.7,356.1,245.4,478.4,212,150.4,97.8,20.6,3858.1
"basis_agaqx",818.4,917.4,342.9,218.7,356.1,245.4,478.4,212,150.4,97.8,20.6,3858.1
"basis_agaqz",818.4,917.4,342.9,218.7,356.1,245.4,478.4,212,150.4,97.8,20.6,3858.1
"basis_agara",828,928,347.5,221.5,356.1,245.4,481.2,212,150.4,97.8,20.6,3888.5
"basis_agarx",828,928,347.5,221.5,356.1,245.4,481.2,212,150.4,97.8,20.6,3888.5
"basis_agarz",828,928,347.5,221.5,356.1,245.4,481.2,212,150.4,97.8,20.6,3888.5
"basis_agasa",809.6,907.8,338.6,216.2,356.1,245.4,475.8,212,150.4,97.8,20.6,3830.3
"basis_agasx",809.6,907.8,338.6,216.2,356.1,245.4,475.8,212,150.4,97.8,20.6,3830.3
"basis_agasz",809.6,907.8,338.6,216.2,356.1,245.4,475.8,212,150.4,97.8,20.6,3830.3
"basis_agkaa",838.6,939.6,359.7,231.8,356.1,245.4,484.3,212,150.4,97.8,20.6,3936.3
"basis_agkax",838.6,939.6,359.7,231.8,356.1,245.4,484.3,212,150.4,97.8,20.6,3936.3
"basis_agkaz",838.6,939.6,359.7,231.8,356.1,245.4,484.3,212,150.4,97.8,20.6,3936.3
"basis_agkqa",818.4,917.4,349.7,225.8,356.1,245.4,478.4,212,150.4,97.8,20.6,3872
"basis_agkqx",818.4,917.4,349.7,225.8,356.1,245.4,478.4,212,150.4,97.8,20.6,3872
"basis_agkqz",818.4,917.4,349.7,225.8,356.1,245.4,478.4,212,150.4,97.8,20.6,3872
"basis_agkra",828,928,354.5,228.6,356.1,245.4,481.2,212,150.4,97.8,20.6,3902.6
"basis_agkrx",828,928,354.5,228.6,356.1,245.4,481.2,212,150.4,97.8,20.6,3902.6
"basis_agkrz",828,928,354.5,228.6,356.1,245.4,481.2,212,150.4,97.8,20.6,3902.6
"basis_agksa",809.6,907.8,345.3,223.2,356.1,245.4,475.8,212,150.4,97.8,20.6,3844
"basis_agksx",809.6,907.8,345.3,223.2,356.1,245.4,475.8,212,150.4,97.8,20.6,3844
"basis_agksz",809.6,907.8,345.3,223.2,356.1,245.4,475.8,212,150.4,97.8,20.6,3844
"basis_aglaa",838.6,939.6,411.6,244.8,356.1,245.4,484.3,212,150.4,97.8,20.6,4001.2
"basis_aglax",838.6,939.6,411.6,244.8,356.1,245.4,484.3,212,150.4,97.8,20.6,4001.2
"basis_aglaz",838.6,939.6,411.6,244.8,356.1,245.4,484.3,212,150.4,97.8,20.6,4001.2
"basis_aglqa",818.4,917.4,400.1,238.5,356.1,245.4,478.4,212,150.4,97.8,20.6,3935.1
"basis_aglqx",818.4,917.4,400.1,238.5,356.1,245.4,478.4,212,150.4,97.8,20.6,3935.1
"basis_aglqz",818.4,917.4,400.1,238.5,356.1,245.4,478.4,212,150.4,97.8,20.6,3935.1
"basis_aglra",828,928,405.6,241.5,356.1,245.4,481.2,212,150.4,97.8,20.6,3966.6
"basis_aglrx",828,928,405.6,241.5,356.1,245.4,481.2,212,150.4,97.8,20.6,3966.6
"basis_aglrz",828,928,405.6,241.5,356.1,245.4,481.2,212,150.4,97.8,20.6,3966.6
"basis_aglsa",809.6,907.8,395.1,235.7,356.1,245.4,475.8,212,150.4,97.8,20.6,3906.3
"basis_aglsx",809.6,907.8,395.1,235.7,356.1,245.4,475.8,212,150.4,97.8,20.6,3906.3
"basis_aglsz",809.6,907.8,395.1,235.7,356.1,245.4,475.8,212,150.4,97.8,20.6,3906.3
"basis_agmaa",929.3,946.1,443.5,273.9,356.1,245.4,484.3,212,150.4,97.8,20.6,4159.4
"basis_agmax",929.3,946.1,443.5,273.9,356.1,245.4,484.3,212,150.4,97.8,20.6,4159.4
"basis_agmaz",929.3,946.1,443.5,273.9,356.1,245.4,484.3,212,150.4,97.8,20.6,4159.4
"basis_agmqa",906.9,923.4,431.2,266.6,356.1,245.4,478.4,212,150.4,97.8,20.6,4088.8
"basis_agmqx",906.9,923.4,431.2,266.6,356.1,245.4,478.4,212,150.4,97.8,20.6,4088.8
"basis_agmqz",906.9,923.4,431.2,266.6,356.1,245.4,478.4,212,150.4,97.8,20.6,4088.8
"basis_agmra",917.6,934.2,437.1,270,356.1,245.4,481.2,212,150.4,97.8,20.6,4122.4
"basis_agmrx",917.6,934.2,437.1,270,356.1,245.4,481.2,212,150.4,97.8,20.6,4122.4
"basis_agmrz",917.6,934.2,437.1,270,356.1,245.4,481.2,212,150.4,97.8,20.6,4122.4
"basis_agmsa",897.2,913.5,425.8,263.4,356.1,245.4,475.8,212,150.4,97.8,20.6,4058
"basis_agmsx",897.2,913.5,425.8,263.4,356.1,245.4,475.8,212,150.4,97.8,20.6,4058
"basis_agmsz",897.2,913.5,425.8,263.4,356.1,245.4,475.8,212,150.4,97.8,20.6,4058
"basis_agnaa",861.3,941.2,375.4,236.8,356.1,245.4,484.3,212,150.4,97.8,20.6,3981.3
"basis_agnax",861.3,941.2,375.4,236.8,356.1,245.4,484.3,212,150.4,97.8,20.6,3981.3
"basis_agnaz",861.3,941.2,375.4,236.8,356.1,245.4,484.3,212,150.4,97.8,20.6,3981.3
"basis_agnqa",840.6,918.9,364.9,230.7,356.1,245.4,478.4,212,150.4,97.8,20.6,3915.8
"basis_agnqx",840.6,918.9,364.9,230.7,356.1,245.4,478.4,212,150.4,97.8,20.6,3915.8
"basis_agnqz",840.6,918.9,364.9,230.7,356.1,245.4,478.4,212,150.4,97.8,20.6,3915.8
"basis_agnra",850.4,929.5,369.9,233.6,356.1,245.4,481.2,212,150.4,97.8,20.6,3946.9
"basis_agnrx",850.4,929.5,369.9,233.6,356.1,245.4,481.2,212,150.4,97.8,20.6,3946.9
"basis_agnrz",850.4,929.5,369.9,233.6,356.1,245.4,481.2,212,150.4,97.8,20.6,3946.9
"basis_agnsa",831.5,909.2,360.4,228,356.1,245.4,475.8,212,150.4,97.8,20.6,3887.2
"basis_agnsx",831.5,909.2,360.4,228,356.1,245.4,475.8,212,150.4,97.8,20.6,3887.2
"basis_agnsz",831.5,909.2,360.4,228,356.1,245.4,475.8,212,150.4,97.8,20.6,3887.2
"basis_ahaaa",886.5,1008.4,369.9,234.1,356.1,245.4,484.3,212,150.4,99.1,20.6,4066.8
"basis_ahaax",886.5,1008.4,369.9,234.1,356.1,245.4,484.3,212,150.4,99.1,20.6,4066.8
"basis_ahaaz",886.5,1008.4,369.9,234.1,356.1,245.4,484.3,212,150.4,99.1,20.6,4066.8
"basis_ahaqa",865.2,984.8,359.6,228.1,356.1,245.4,478.4,212,150.4,99.1,20.6,3999.7
"basis_ahaqx",865.2,984.8,359.6,228.1,356.1,245.4,478.4,212,150.4,99.1,20.6,3999.7
"basis_ahaqz",865.2,984.8,359.6,228.1,356.1,245.4,478.4,212,150.4,99.1,20.6,3999.7
"basis_ahara",875.3,996,364.5,231,356.1,245.4,481.2,212,150.4,99.1,20.6,4031.6
"basis_aharx",875.3,996,364.5,231,356.1,245.4,481.2,212,150.4,99.1,20.6,4031.6
"basis_aharz",875.3,996,364.5,231,356.1,245.4,481.2,212,150.4,99.1,20.6,4031.6
"basis_ahasa",855.9,974.5,355.1,225.5,356.1,245.4,475.8,212,150.4,99.1,20.6,3970.4
"basis_ahasx",855.9,974.5,355.1,225.5,356.1,245.4,475.8,212,150.4,99.1,20.6,3970.4
"basis_ahasz",855.9,974.5,355.1,225.5,356.1,245.4,475.8,212,150.4,99.1,20.6,3970.4
"basis_ahkaa",886.5,1008.4,377.3,241.8,356.1,245.4,484.3,212,150.4,99.1,20.6,4081.9
"basis_ahkax",886.5,1008.4,377.3,241.8,356.1,245.4,484.3,212,150.4,99.1,20.6,4081.9
"basis_ahkaz",886.5,1008.4,377.3,241.8,356.1,245.4,484.3,212,150.4,99.1,20.6,4081.9
"basis_ahkqa",865.2,984.8,366.7,235.5,356.1,245.4,478.4,212,150.4,99.1,20.6,4014.2
"basis_ahkqx",865.2,984.8,366.7,235.5,356.1,245.4,478.4,212,150.4,99.1,20.6,4014.2
"basis_ahkqz",865.2,984.8,366.7,235.5,356.1,245.4,478.4,212,150.4,99.1,20.6,4014.2
"basis_ahkra",875.3,996,371.7,238.5,356.1,245.4,481.2,212,150.4,99.1,20.6,4046.3
"basis_ahkrx",875.3,996,371.7,238.5,356.1,245.4,481.2,212,150.4,99.1,20.6,4046.3
"basis_ahkrz",875.3,996,371.7,238.5,356.1,245.4,481.2,212,150.4,99.1,20.6,4046.3
"basis_ahksa",855.9,974.5,362.1,232.8,356.1,245.4,475.8,212,150.4,99.1,20.6,3984.7
"basis_ahksx",855.9,974.5,362.1,232.8,356.1,245.4,475.8,212,150.4,99.1,20.6,3984.7
"basis_ahksz",855.9,974.5,362.1,232.8,356.1,245.4,475.8,212,150.4,99.1,20.6,3984.7
"basis_ahlaa",886.5,1008.4,431.7,255.4,356.1,245.4,484.3,212,150.4,99.1,20.6,4149.9
"basis_ahlax",886.5,1008.4,431.7,255.4,356.1,245.4,484.3,212,150.4,99.1,20.6,4149.9
"basis_ahlaz",886.5,1008.4,431.7,255.4,356.1,245.4,484.3,212,150.4,99.1,20.6,4149.9
"basis_ahlqa",865.2,984.8,419.6,248.7,356.1,245.4,478.4,212,150.4,99.1,20.6,4080.3
"basis_ahlqx",865.2,984.8,419.6,248.7,356.1,245.4,478.4,212,150.4,99.1,20.6,4080.3
"basis_ahlqz",865.2,984.8,419.6,248.7,356.1,245.4,478.4,212,150.4,99.1,20.6,4080.3
"basis_ahlra",875.3,996,425.4,251.9,356.1,245.4,481.2,212,150.4,99.1,20.6,4113.4
"basis_ahlrx",875.3,996,425.4,251.9,356.1,245.4,481.2,212,150.4,99.1,20.6,4113.4
"basis_ahlrz",875.3,996,425.4,251.9,356.1,245.4,481.2,212,150.4,99.1,20.6,4113.4
"basis_ahlsa",855.9,974.5,414.4,245.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4050
"basis_ahlsx",855.9,974.5,414.4,245.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4050
"basis_ahlsz",855.9,974.5,414.4,245.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4050
"basis_ahmaa",982.5,1010.9,465.1,285.8,356.1,245.4,484.3,212,150.4,99.1,20.6,4312.2
"basis_ahmax",982.5,1010.9,465.1,285.8,356.1,245.4,484.3,212,150.4,99.1,20.6,4312.2
"basis_ahmaz",982.5,1010.9,465.1,285.8,356.1,245.4,484.3,212,150.4,99.1,20.6,4312.2
"basis_ahmqa",958.8,986.7,452.1,278.2,356.1,245.4,478.4,212,150.4,99.1,20.6,4237.8
"basis_ahmqx",958.8,986.7,452.1,278.2,356.1,245.4,478.4,212,150.4,99.1,20.6,4237.8
"basis_ahmqz",958.8,986.7,452.1,278.2,356.1,245.4,478.4,212,150.4,99.1,20.6,4237.8
"basis_ahmra",970.1,998.2,458.3,281.8,356.1,245.4,481.2,212,150.4,99.1,20.6,4273.2
"basis_ahmrx",970.1,998.2,458.3,281.8,356.1,245.4,481.2,212,150.4,99.1,20.6,4273.2
"basis_ahmrz",970.1,998.2,458.3,281.8,356.1,245.4,481.2,212,150.4,99.1,20.6,4273.2
"basis_ahmsa",948.5,976.3,446.5,274.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4205.5
"basis_ahmsx",948.5,976.3,446.5,274.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4205.5
"basis_ahmsz",948.5,976.3,446.5,274.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4205.5
"basis_ahnaa",910.5,1009,393.7,247.1,356.1,245.4,484.3,212,150.4,99.1,20.6,4128.2
"basis_ahnax",910.5,1009,393.7,247.1,356.1,245.4,484.3,212,150.4,99.1,20.6,4128.2
"basis_ahnaz",910.5,1009,393.7,247.1,356.1,245.4,484.3,212,150.4,99.1,20.6,4128.2
"basis_ahnqa",888.6,985.3,382.7,240.6,356.1,245.4,478.4,212,150.4,99.1,20.6,4059.2
"basis_ahnqx",888.6,985.3,382.7,240.6,356.1,245.4,478.4,212,150.4,99.1,20.6,4059.2
"basis_ahnqz",888.6,985.3,382.7,240.6,356.1,245.4,478.4,212,150.4,99.1,20.6,4059.2
"basis_ahnra",899,996.6,387.9,243.7,356.1,245.4,481.2,212,150.4,99.1,20.6,4092
"basis_ahnrx",899,996.6,387.9,243.7,356.1,245.4,481.2,212,150.4,99.1,20.6,4092
"basis_ahnrz",899,996.6,387.9,243.7,356.1,245.4,481.2,212,150.4,99.1,20.6,4092
"basis_ahnsa",879,974.9,377.9,237.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4029
"basis_ahnsx",879,974.9,377.9,237.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4029
"basis_ahnsz",879,974.9,377.9,237.8,356.1,245.4,475.8,212,150.4,99.1,20.6,4029
"basis_baaaa",890.1,1010.9,369.5,233.9,346.7,240.6,479.9,206.2,147.6,96.7,20.2,4042.3
"basis_baaax",890.1,1010.9,369.5,233.9,346.7,240.6,479.9,206.2,147.6,96.7,20.2,4042.3
"basis_baaaz",890.1,1010.9,369.5,233.9,346.7,240.6,479.9,206.2,147.6,96.7,20.2,4042.3
"basis_baaqa",868.6,987.3,359.2,227.9,346.7,240.6,474.1,206.2,147.6,96.7,20.2,3975.1
"basis_baaqx",868.6,987.3,359.2,227.9,346.7,240.6,474.1,206.2,147.6,96.7,20.2,3975.1
"basis_baaqz",868.6,987.3,359.2,227.9,346.7,240.6,474.1,206.2,147.6,96.7,20.2,3975.1
"basis_baara",878.8,998.6,364.1,230.7,346.7,240.6,476.8,206.2,147.6,96.7,20.2,4007
"basis_baarx",878.8,998.6,364.1,230.7,346.7,240.6,476.8,206.2,147.6,96.7,20.2,4007
"basis_baarz",878.8,998.6,364.1,230.7,346.7,240.6,476.8,206.2,147.6,96.7,20.2,4007
"basis_baasa",859.3,977.1,354.7,225.3,346.7,240.6,471.5,206.2,147.6,96.7,20.2,3945.9
"basis_baasx",859.3,977.1,354.7,225.3,346.7,240.6,471.5,206.2,147.6,96.7,20.2,3945.9
"basis_baasz",859.3,977.1,354.7,225.3,346.7,240.6,471.5,206.2,147.6,96.7,20.2,3945.9
